yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,1,170,25,0,50.0,4,9,13,14,1,1,68.42,66.67,1,6.81,Alexandre Pato,alexandre-pato,2731,32164,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
3,18,775,72,0,58.06,4,9,12,30,5,9,63.16,60.0,1,6.81,David Duarte,david-duarte,108,810715,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,28,1641,130,0,32.56,29,30,44,72,21,19,48.35,40.68,10,6.81,Rony,rony,3752,835260,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
7,42,1304,188,1,45.16,13,31,34,76,41,9,29.82,36.71,22,6.81,Thiago Borbas,thiago-borbas,661,1018547,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,31,2078,391,0,40.26,36,35,145,176,37,29,47.85,46.32,42,6.81,Júnior Santos,junior-santos,520,922559,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
4,5,1640,193,0,20.0,28,35,56,61,10,15,50.91,45.19,18,6.81,Yago Pikachu,yago-pikachu,905,363688,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
4,17,1107,101,0,29.82,11,20,25,42,21,14,39.68,35.0,8,6.81,Gilberto,gilberto,817,158561,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,16,1238,153,0,47.06,23,28,86,102,11,12,58.9,56.67,16,6.8,Victor Hugo,victor-hugo,1518,1170954,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
9,46,2394,178,0,56.79,19,31,51,97,42,26,43.22,48.74,5,6.8,Jemerson,jemerson,457,328519,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
6,26,2607,229,0,68.42,17,32,57,83,22,29,61.96,63.85,7,6.8,Léo,leo,552,360940,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,5,513,88,0,26.32,8,12,30,35,9,4,40.54,37.63,13,6.8,Rodrigo Varanda,rodrigo-varanda,163,1105305,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,13,414,42,0,72.22,3,8,13,26,4,5,61.9,66.67,0,6.8,Ronald,ronald,186,1587711,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,5,488,96,0,55.56,3,12,16,21,3,4,53.33,53.85,2,6.8,Luciano Juba,luciano-juba,596,1017264,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,2,123,45,0,33.33,2,6,9,11,3,0,69.23,57.89,0,6.8,Gabriel Carabajal,gabriel-carabajal,127,830742,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,2,124,9,0,50.0,2,4,6,8,3,2,60.0,57.14,0,6.8,Bastos,bastos,756,215956,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
2,4,484,68,1,57.14,5,9,41,45,12,8,59.42,59.21,1,6.8,Rafael,rafael,538,39623,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
3,7,478,26,0,46.67,3,7,5,12,2,5,41.67,44.44,2,6.8,Rodrigo Moledo,rodrigo-moledo,260,72080,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,6,202,19,0,33.33,2,3,6,12,4,2,66.67,44.44,0,6.8,Lucão,lucao,16,1410337,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,0,41,4,0,0.0,1,2,1,1,0,0,100.0,100.0,0,6.8,Miguel Terceros,miguel-terceros,338,1159656,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,1,19,5,0,100.0,0,1,0,1,0,0,0.0,100.0,0,6.8,Carlos Miguel,carlos-miguel,777,973738,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,0,12,0,0,0.0,0,1,1,1,0,0,100.0,100.0,0,6.8,Gabriel Dias,gabriel-dias,128,870697,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,0,35,2,0,0.0,0,1,1,1,0,0,100.0,100.0,0,6.8,Fellipe Bastos,fellipe-bastos,92,42109,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,0,17,1,0,0.0,1,1,1,1,1,0,50.0,50.0,0,6.8,Rafael Gava,rafael-gava,76,870920,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,0,11,1,0,0.0,1,1,2,2,0,0,100.0,100.0,0,6.8,Nathan Camargo,nathan-camargo,27,1199453,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
1,2,123,21,0,100.0,1,3,7,9,2,1,63.64,69.23,1,6.8,André Dhominique,andre-dhominique,217,1177384,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
5,21,2360,329,0,35.0,14,32,126,147,28,25,50.2,47.27,9,6.8,Leonel Di Plácido,leonel-di-placido,285,546338,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
3,26,1444,180,0,56.52,19,21,54,80,17,15,49.54,51.61,17,6.8,Guga,guga,560,928134,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
8,19,1976,346,0,37.25,49,31,114,133,38,22,44.02,42.9,45,6.79,Vitinho,vitinho,388,982405,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,2,465,119,0,25.0,12,13,42,44,6,4,46.67,44.9,16,6.79,Matheus Gonçalves,matheus-goncalves,1129,1175553,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,19,1026,199,0,43.18,27,20,65,84,8,11,45.77,45.16,11,6.79,Ángel Romero,angel-romero,1509,1197041,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
5,13,1560,225,1,61.9,52,19,117,130,56,18,46.99,48.15,29,6.79,Paulinho Paula,paulinho-paula,417,879902,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
5,28,3105,563,0,40.0,7,35,73,101,46,35,38.22,38.7,10,6.79,Lucas Piton,lucas-piton,810,982174,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
5,14,1049,112,0,63.64,16,24,55,69,25,10,50.93,53.08,6,6.79,Andrey,andrey,274,822513,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
4,8,2322,288,1,24.24,9,31,61,69,27,26,42.36,38.98,14,6.79,Maycon,maycon,927,831778,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
6,23,2465,270,0,54.76,62,30,143,166,58,28,52.96,53.21,31,6.79,Everton Morelli,everton-morelli,86,928137,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,4,540,112,0,28.57,12,15,35,39,8,6,37.63,36.45,20,6.79,Marcos Paulo,marcos-paulo,913,962027,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
2,5,336,45,0,71.43,7,7,18,23,5,5,62.07,63.89,1,6.79,Serginho,serginho,232,849301,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,12,415,41,0,60.0,0,7,10,22,7,4,45.45,52.38,2,6.79,Júlio César,julio-cesar,20,1185832,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
5,8,883,131,0,27.59,13,19,52,60,21,8,43.7,40.54,24,6.78,Jhon Jhon,jhon-jhon,492,1167069,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
3,7,645,138,0,53.85,22,18,59,66,9,6,50.86,51.16,18,6.78,Luca Orellano,luca-orellano,749,965764,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
3,5,545,53,0,41.67,15,12,38,43,15,6,54.29,52.44,3,6.78,Nonato,nonato,420,922566,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
4,17,2206,327,1,36.17,57,29,146,163,40,26,52.52,50.15,23,6.78,Bruno Gomes,bruno-gomes,260,995071,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
6,53,1794,308,0,60.23,45,29,120,173,51,22,47.62,50.88,21,6.78,Wesley,wesley,684,985766,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
2,45,2360,152,1,60.81,16,28,53,98,22,26,62.35,61.64,2,6.78,Bruno Alves,bruno-alves,424,551810,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,32,1015,123,1,61.54,10,14,35,67,20,10,57.38,59.29,3,6.78,Zé Ivaldo,ze-ivaldo,145,844602,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,26,519,58,1,63.41,1,9,13,39,7,5,50.0,58.21,1,6.78,Igor Rabello,igor-rabello,313,753662,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,29,1945,436,0,58.0,12,31,78,107,18,21,50.0,51.94,9,6.78,Puma Rodríguez,puma-rodriguez,553,877591,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
9,19,1267,200,0,50.0,26,24,76,95,22,12,44.19,45.24,25,6.77,John Kennedy,john-kennedy,1638,1087399,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
8,37,1315,169,0,50.68,24,26,73,110,35,16,52.9,52.13,13,6.77,Matheus Bianqui,matheus-bianqui,97,981746,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
5,20,480,70,0,42.55,11,12,20,40,14,3,43.48,43.01,9,6.77,Diego Costa,diego-costa,5828,21212,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
3,11,1459,188,1,40.74,20,25,73,84,29,17,48.03,46.93,16,6.77,Rodrigo Nestor,rodrigo-nestor,1015,905461,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
2,32,1730,299,0,45.71,42,31,141,173,32,19,52.03,50.73,34,6.77,Michel Araújo,michel-araujo,588,924857,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
7,39,1497,227,1,54.17,47,27,101,140,33,14,49.27,50.54,26,6.77,Bruno Henrique,bruno-henrique,8530,795291,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
10,60,2669,248,0,55.05,29,30,74,134,42,30,52.48,53.6,7,6.77,Titi,titi,236,243435,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
10,56,2859,205,0,50.91,18,32,39,95,24,31,54.17,52.2,0,6.77,Bruno Melo,bruno-melo,156,870851,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,11,920,253,0,27.5,25,22,64,75,10,8,51.2,45.45,25,6.77,Sorriso,sorriso,268,1105595,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,0,49,5,0,0.0,0,3,2,2,1,0,40.0,33.33,2,6.77,João Neto,joao-neto,59,1110033,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
3,11,485,56,0,45.83,5,12,15,26,7,4,35.71,39.39,9,6.77,Eduardo Vargas,eduardo-vargas,1560,37006,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
14,71,2277,237,1,66.36,27,27,76,147,45,27,50.33,56.98,5,6.77,Walter Kannemann,walter-kannemann,844,249647,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,18,877,131,0,51.43,20,15,52,70,13,10,53.06,52.63,13,6.77,Welington,welington,523,1009920,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,4,134,24,0,66.67,0,3,3,7,2,2,42.86,53.85,0,6.77,Léo Mana,leo-mana,193,1170769,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
3,14,839,114,0,66.67,23,21,51,65,13,8,57.3,59.09,12,6.77,Danilo Barbosa,danilo-barbosa,326,330063,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
0,7,1123,217,0,36.84,13,19,51,58,14,13,42.15,41.43,28,6.76,Bruno Zapelli,bruno-zapelli,922,1092354,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
9,26,1774,168,0,53.06,7,24,54,80,44,21,46.55,48.48,8,6.76,Matheus Jussa,matheus-jussa,150,794849,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,2,460,60,0,40.0,8,8,22,24,8,4,47.83,47.06,3,6.76,Allan,allan,1226,828839,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
4,21,2765,351,0,35.59,34,34,93,114,31,30,47.94,45.06,21,6.76,Juninho,juninho,250,330691,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
8,26,950,91,1,61.9,9,18,23,49,12,17,52.27,56.98,1,6.76,Felipe Melo,felipe-melo,1209,4811,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
2,24,502,75,0,51.06,7,20,20,44,6,3,54.05,52.38,4,6.76,Julio Furch,julio-furch,339,787551,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
7,8,1166,161,0,42.11,33,20,69,77,19,14,50.36,49.36,11,6.76,Everaldo,everaldo,172,923951,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,10,1250,179,0,35.71,18,20,68,78,18,17,55.28,51.66,11,6.76,Bruno Praxedes,bruno-praxedes,521,1018093,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
2,16,1582,241,0,44.44,37,25,94,110,15,17,64.83,60.77,11,6.76,Marlon Lopes,marlon-lopes,124,870933,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
3,31,835,110,0,41.33,10,12,22,53,13,9,37.93,39.85,15,6.76,Pedro Raul,pedro-raul,1742,866911,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
4,42,1446,135,0,52.5,7,20,24,66,14,16,53.33,52.8,1,6.76,Bruno Uvini,bruno-uvini,196,158267,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
5,18,694,93,1,66.67,8,14,31,49,18,8,50.0,55.06,3,6.76,Thiago Santos,thiago-santos,251,378590,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
2,37,1038,58,0,72.55,8,18,22,59,9,12,61.11,67.82,1,6.76,Sidimar,sidimar,44,312072,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,6,207,50,0,54.55,6,9,25,31,11,1,50.0,50.82,3,6.76,Lucas Barbosa,lucas-barbosa,157,1067641,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
8,30,1629,304,1,53.57,17,22,63,93,39,20,48.09,49.73,5,6.75,Marçal,marcal,523,143593,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
3,58,1572,153,0,69.05,15,19,43,101,21,17,57.33,63.52,2,6.75,Ricardo Silva,ricardo-silva,59,599700,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
7,29,1606,201,0,60.42,26,24,51,80,22,19,57.3,58.39,2,6.75,Fábio Santos,fabio-santos,876,35519,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
2,10,818,131,0,43.48,11,18,48,58,12,8,44.44,44.27,15,6.75,Rafael Ratão,rafael-ratao,508,352838,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
2,23,1228,139,0,56.1,27,20,56,79,18,12,60.22,58.96,7,6.75,Rômulo,romulo,155,989384,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,5,265,33,0,31.25,3,6,10,15,3,3,40.0,36.59,4,6.75,Rayan,rayan,881,1464966,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,5,415,54,0,35.71,4,10,26,31,7,4,59.09,53.45,0,6.75,Matías Galarza,matias-galarza,462,1105836,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
5,4,794,118,0,22.22,5,12,42,46,16,8,56.76,50.0,7,6.75,Vanderlan,vanderlan,636,1067640,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
1,2,360,58,0,33.33,5,4,12,14,4,4,48.0,45.16,3,6.75,Pedrinho,pedrinho,154,1100817,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
1,4,957,190,0,28.57,17,19,78,82,28,9,44.07,42.93,26,6.75,Henry Mosquera,henry-mosquera,249,1170680,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,5,574,109,0,55.56,21,19,46,51,11,4,51.11,51.52,13,6.75,Luis Guilherme,luis-guilherme,1100,1464248,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
7,30,2330,352,0,46.88,29,31,135,165,49,27,51.72,50.77,26,6.75,Natanael,natanael,206,1046805,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
4,22,1336,187,0,29.33,31,20,51,73,21,16,39.23,35.61,28,6.75,Enner Valencia,enner-valencia,7568,106456,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,18,383,53,0,42.86,7,20,26,44,7,1,57.78,50.57,6,6.75,André Henrique,andre-henrique,173,1463912,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,14,1590,159,0,35.0,17,29,62,76,19,18,48.44,45.24,12,6.74,Giuliano,giuliano,1235,90862,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
6,4,1151,192,0,22.22,60,23,93,97,20,14,53.45,50.52,19,6.74,Marinho,marinho,2481,798127,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
6,16,1316,104,0,42.11,8,23,25,41,14,12,54.35,48.81,2,6.74,Nicolás Hernández,nicolas-hernandez,276,887155,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,11,1270,136,0,37.93,12,26,39,50,16,13,46.99,44.64,11,6.74,Edenilson,edenilson,680,221636,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,2,235,26,0,50.0,3,5,10,12,5,2,55.56,54.55,0,6.74,Gabriel Baralhas,gabriel-baralhas,190,922575,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
4,44,881,100,0,44.0,22,16,34,78,22,8,39.53,41.94,16,6.74,Matheus Babi,matheus-babi,369,1007431,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,22,1280,225,0,40.74,28,28,70,92,12,14,53.85,50.0,14,6.74,Guilherme Augusto,guilherme-augusto,286,844605,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,10,554,69,0,45.45,21,17,47,57,20,4,52.81,51.35,12,6.74,Derik Lacerda,derik-lacerda,99,994190,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
1,10,1186,225,0,47.62,14,23,56,66,19,13,49.56,49.25,10,6.73,Vinícius,vinicius,145,124807,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,2,342,59,0,28.57,7,11,30,32,6,3,57.69,54.24,6,6.73,Gabriel Boschilia,gabriel-boschilia,253,358540,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,6,465,30,0,50.0,5,6,16,22,4,5,66.67,61.11,2,6.73,Alex Nascimento,alex-nascimento,143,931556,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,3,99,11,0,100.0,1,3,6,9,5,1,50.0,60.0,0,6.73,Yani Quintero,yani-quintero,44,1000298,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
4,25,1805,283,1,54.35,11,28,105,130,22,21,57.38,56.77,13,6.73,Jamerson,jamerson,101,972373,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,23,1150,110,0,41.07,23,22,52,75,26,13,49.06,46.3,9,6.73,Alex Teixeira,alex-teixeira,917,39649,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,13,829,148,0,54.17,27,13,62,75,10,9,50.0,50.68,21,6.73,Lucas Moura,lucas-moura,7123,149710,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,8,491,61,0,66.67,7,15,15,23,6,5,45.45,51.11,2,6.73,Lucas Crispim,lucas-crispim,275,795178,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
3,40,2496,366,0,52.63,43,33,146,186,47,27,47.25,48.31,41,6.73,Wesley França,wesley-franca,1074,1134200,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
1,20,835,94,0,60.61,6,10,12,32,14,9,40.0,50.79,0,6.73,Natan,natan,1721,1015287,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,1,145,33,0,25.0,4,7,13,14,8,1,40.63,38.89,3,6.73,Talisson,talisson,36,1463902,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
3,10,1033,165,0,50.0,23,21,81,91,25,12,53.64,53.22,14,6.73,Marlon Gomes,marlon-gomes,1129,1105833,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
5,20,1864,165,0,48.78,19,25,66,86,35,23,44.0,45.03,11,6.73,Zé Gabriel,ze-gabriel,286,988852,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
5,39,2800,389,0,55.71,12,33,108,147,35,31,49.77,51.22,18,6.73,Matheus Alexandre,matheus-alexandre,119,953736,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
8,11,1868,203,0,21.15,26,26,114,125,47,21,44.53,40.58,29,6.73,Matías Zaracho,matias-zaracho,1274,859970,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,0,658,105,0,0.0,7,15,27,27,2,8,48.21,44.26,10,6.73,Bruninho,bruninho,317,1124246,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,49,1004,118,0,38.58,17,19,24,73,26,13,33.33,36.68,14,6.73,João Magno,joao-magno,79,945307,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,15,1420,195,0,46.88,20,23,61,76,8,13,51.69,50.67,9,6.73,Diogo Barbosa,diogo-barbosa,310,243107,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
5,13,987,84,1,48.15,25,20,47,60,18,9,52.81,51.72,9,6.73,Alex Santana,alex-santana,219,358166,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
3,13,1100,151,0,65.0,18,20,51,64,19,14,54.84,56.64,10,6.73,Charles Aránguiz,charles-aranguiz,2187,18304,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,1,183,43,0,100.0,4,4,11,12,3,1,64.71,66.67,0,6.73,Ignacio Laquintana,ignacio-laquintana,207,948004,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,20,404,36,0,74.07,5,11,14,34,8,3,56.0,65.38,0,6.73,Philipe Sampaio,philipe-sampaio,169,588996,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
2,7,763,69,0,43.75,6,13,25,32,12,9,41.67,42.11,6,6.73,Gabriel,gabriel,401,242052,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,5,991,151,0,23.81,35,14,71,76,9,11,56.8,52.05,15,6.72,Dieguinho,dieguinho,72,1016930,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
5,22,1875,259,1,44.9,32,29,117,139,38,19,52.23,50.92,18,6.72,Nicolás Acevedo,nicolas-acevedo,296,959620,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,15,1878,262,0,40.54,25,31,84,99,17,23,46.67,45.62,36,6.72,Mateus Vital,mateus-vital,659,823653,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,5,345,36,0,55.56,6,11,23,28,11,4,50.0,50.91,4,6.72,Léo Cittadini,leo-cittadini,197,332171,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,3,426,65,0,17.65,13,11,27,30,5,3,49.09,41.67,8,6.72,Maximiliano Silvera,maximiliano-silvera,152,1121489,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,6,665,77,0,40.0,14,19,33,39,14,7,50.0,48.15,5,6.72,Nathan,nathan,347,358538,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
5,18,856,128,0,51.43,6,14,32,50,14,11,43.84,46.3,4,6.71,Fábio,fabio,379,40677,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,36,758,92,0,54.55,11,15,35,71,18,9,47.3,50.71,9,6.71,Diogo Oliveira,diogo-oliveira,113,1018176,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
2,9,825,62,0,37.5,3,16,27,36,30,9,39.71,39.13,2,6.71,Alan Franco,alan-franco,599,822729,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
1,2,249,53,0,25.0,5,9,18,20,2,2,50.0,45.45,5,6.71,Daniel Ruiz,daniel-ruiz,818,1098305,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
6,3,1373,133,0,23.08,27,25,77,80,43,16,46.67,44.94,13,6.71,Yago Felipe,yago-felipe,168,552164,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,3,1147,200,0,16.67,17,18,70,73,20,16,45.45,42.44,34,6.71,Anderson Oliveira,anderson-oliveira,82,931538,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
