bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,165,35,4,0,81.21,3,26.67,134,77,1,0,31,58,16.67,6.75,Pedrinho,pedrinho,153,1100817,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
5,302,137,4,2,79.47,24,50.0,240,40,4,0,62,204,13.79,6.75,Henry Mosquera,henry-mosquera,245,1170680,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
1,206,64,14,0,80.58,12,70.0,166,50,11,0,40,127,34.38,6.75,Luis Guilherme,luis-guilherme,1090,1464248,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
1,808,158,34,1,79.08,15,47.22,639,326,17,0,169,330,22.97,6.75,Natanael,natanael,207,1046805,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,225,70,2,1,76.0,15,40.0,171,50,4,0,54,125,22.22,6.75,Enner Valencia,enner-valencia,7569,106456,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,126,39,0,0,77.78,5,0.0,98,26,0,0,28,72,0.0,6.75,André Henrique,andre-henrique,170,1463912,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,878,159,30,1,87.93,15,66.67,772,355,1,0,106,418,14.29,6.74,Giuliano,giuliano,1233,90862,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
2,272,107,15,1,80.88,21,71.43,220,42,16,0,52,194,23.19,6.74,Marinho,marinho,2485,798127,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
2,760,63,45,2,87.89,2,48.91,668,403,1,0,92,266,20.0,6.74,Nicolás Hernández,nicolas-hernandez,275,887155,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,588,99,23,2,86.05,16,67.65,506,250,2,0,82,258,18.18,6.74,Edenilson,edenilson,679,221636,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,142,16,4,0,83.1,1,40.0,118,61,0,0,24,57,0.0,6.74,Gabriel Baralhas,gabriel-baralhas,190,922575,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,173,33,5,0,70.52,6,71.43,122,54,0,0,51,68,0.0,6.74,Matheus Babi,matheus-babi,370,1007431,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,376,100,18,3,73.14,17,45.0,275,94,9,0,101,190,15.52,6.74,Guilherme Augusto,guilherme-augusto,282,844605,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
2,141,50,4,1,84.4,7,66.67,119,38,0,0,22,81,0.0,6.74,Derik Lacerda,derik-lacerda,100,994190,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
2,427,136,15,2,71.9,18,39.47,307,87,7,0,120,227,12.73,6.73,Vinícius,vinicius,142,124807,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,162,52,4,1,85.19,5,26.67,138,46,3,0,24,95,20.0,6.73,Gabriel Boschilia,gabriel-boschilia,252,358540,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,244,8,7,0,90.57,2,50.0,221,181,0,0,23,40,0.0,6.73,Alex Nascimento,alex-nascimento,142,931556,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,53,10,5,0,83.02,0,71.43,44,23,0,0,9,21,0.0,6.73,Yani Quintero,yani-quintero,44,1000298,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
3,631,125,33,1,80.19,15,49.25,506,250,15,0,125,271,26.32,6.73,Jamerson,jamerson,100,972373,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
3,281,86,2,3,85.41,13,50.0,240,90,8,0,41,158,36.36,6.73,Alex Teixeira,alex-teixeira,918,39649,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,325,115,7,0,76.0,12,50.0,247,64,3,0,78,186,21.43,6.73,Lucas Moura,lucas-moura,7123,149710,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,323,83,17,0,86.69,13,58.62,280,82,6,0,43,204,50.0,6.73,Lucas Crispim,lucas-crispim,273,795178,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
4,1222,356,18,1,87.81,24,39.13,1073,395,14,1,149,692,22.22,6.73,Wesley França,wesley-franca,1071,1134200,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
0,389,32,36,0,78.15,0,50.7,304,184,0,0,85,120,0.0,6.73,Natan,natan,1723,1015287,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,28,15,0,0,67.86,0,0.0,19,2,0,0,9,17,0.0,6.73,Talisson,talisson,34,1463902,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,450,99,10,1,78.67,7,40.0,354,165,2,0,96,191,22.22,6.73,Marlon Gomes,marlon-gomes,1126,1105833,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,1038,114,66,0,87.86,6,61.68,912,508,0,0,126,404,0.0,6.73,Zé Gabriel,ze-gabriel,286,988852,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,1114,195,37,0,83.3,13,50.0,928,459,14,0,186,483,20.0,6.73,Matheus Alexandre,matheus-alexandre,120,953736,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
2,871,189,23,1,87.03,21,54.76,758,297,2,0,113,463,22.22,6.73,Matías Zaracho,matias-zaracho,1275,859970,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,261,93,7,1,81.61,14,50.0,213,60,6,0,48,159,37.5,6.73,Bruninho,bruninho,315,1124246,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,151,29,4,1,63.58,9,100.0,96,46,2,0,55,52,66.67,6.73,João Magno,joao-magno,78,945307,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,684,175,12,2,83.92,16,46.15,574,232,8,0,110,350,30.77,6.73,Diogo Barbosa,diogo-barbosa,309,243107,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,428,82,21,0,87.85,7,70.0,376,182,0,0,52,194,0.0,6.73,Alex Santana,alex-santana,216,358166,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,808,172,21,1,86.51,6,67.74,699,294,1,0,109,406,14.29,6.73,Charles Aránguiz,charles-aranguiz,2182,18304,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,67,16,2,0,64.18,1,40.0,43,13,1,0,24,31,16.67,6.73,Ignacio Laquintana,ignacio-laquintana,205,948004,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,234,9,8,0,85.9,1,36.36,201,146,1,0,33,56,100.0,6.73,Philipe Sampaio,philipe-sampaio,169,588996,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
0,637,89,21,0,91.84,6,72.41,585,300,2,0,52,287,100.0,6.73,Gabriel,gabriel,397,242052,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,400,75,17,1,82.25,13,53.13,329,151,10,0,71,188,38.46,6.72,Dieguinho,dieguinho,69,1016930,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,1157,171,50,0,83.15,13,53.76,962,507,4,0,195,459,36.36,6.72,Nicolás Acevedo,nicolas-acevedo,299,959620,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
5,841,311,39,2,86.92,30,75.0,731,227,12,0,110,516,28.57,6.72,Mateus Vital,mateus-vital,659,823653,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,157,38,3,0,86.62,6,100.0,136,58,2,0,21,80,28.57,6.72,Léo Cittadini,leo-cittadini,197,332171,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,115,38,2,1,75.65,2,40.0,87,26,0,0,28,61,0.0,6.72,Maximiliano Silvera,maximiliano-silvera,152,1121489,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,300,100,11,1,84.67,13,64.71,254,82,1,0,46,173,11.11,6.72,Nathan,nathan,344,358538,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,345,101,9,2,78.55,12,34.62,271,95,11,0,74,187,28.21,6.71,Fábio,fabio,376,40677,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,165,37,2,1,70.91,6,33.33,117,49,2,0,48,70,28.57,6.71,Diogo Oliveira,diogo-oliveira,112,1018176,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,346,49,15,0,85.84,7,57.69,297,143,1,0,49,155,25.0,6.71,Alan Franco,alan-franco,596,822729,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,83,27,2,0,69.88,10,25.0,58,22,10,0,25,46,52.63,6.71,Daniel Ruiz,daniel-ruiz,820,1098305,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,655,119,38,0,85.65,14,69.09,561,270,4,1,94,295,33.33,6.71,Yago Felipe,yago-felipe,171,552164,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
4,382,106,5,1,74.61,15,23.81,285,81,7,0,97,211,36.84,6.71,Anderson Oliveira,anderson-oliveira,79,931538,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,658,98,31,1,79.33,16,36.05,522,296,16,0,136,242,23.53,6.71,Victor Luis,victor-luis,253,252781,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,159,55,5,0,73.58,9,71.43,117,32,2,0,42,87,25.0,6.71,Ângelo,angelo,6546,1086455,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,1003,61,52,0,89.73,4,50.49,900,645,1,0,103,256,100.0,6.71,Gabriel Mercado,gabriel-mercado,478,128376,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,742,87,43,1,68.33,10,31.62,507,243,7,0,235,271,46.67,6.71,Danilo Avelar,danilo-avelar,207,121221,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,347,94,19,0,81.56,8,67.86,283,89,2,0,64,196,50.0,6.71,Vina,vina,1254,1101714,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,74,20,2,1,70.27,9,50.0,52,16,1,0,22,37,16.67,6.71,Silvio Romero,silvio-romero,286,174937,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
2,698,129,35,1,82.66,9,63.64,577,261,5,0,121,321,21.74,6.71,Richard Ríos,richard-rios,1949,1015292,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
2,877,205,40,1,81.07,15,52.63,711,321,14,0,166,404,32.56,6.71,Gilberto,gilberto,925,261687,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,763,199,25,1,82.31,12,49.02,628,239,1,0,135,390,7.14,6.7,Felipe Carballo,felipe-carballo,549,805038,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,306,93,16,1,80.07,17,55.17,245,64,7,1,61,188,35.0,6.7,Matías Segovia,matias-segovia,1191,988622,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,775,172,49,2,80.26,21,44.95,622,279,12,0,153,355,21.05,6.7,Aderlan,aderlan,163,584432,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,782,143,28,2,80.43,10,34.57,629,267,7,1,153,369,15.91,6.7,Renzo Saravia,renzo-saravia,573,315916,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,290,115,3,1,78.28,21,50.0,227,64,4,0,63,167,22.22,6.7,Juan,juan,412,1009928,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
3,97,29,4,0,69.07,5,44.44,67,17,0,0,30,50,0.0,6.7,Rafael Elias,rafael-elias,273,928527,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,62,16,1,0,70.97,5,33.33,44,17,0,0,18,27,0.0,6.7,Henrique Dourado,henrique-dourado,370,329219,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,27,7,0,0,74.07,1,0.0,20,7,0,0,7,13,0.0,6.7,Robert,robert,73,1500254,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,595,52,24,0,85.55,3,38.1,509,344,0,0,86,165,0.0,6.7,David Braz,david-braz,294,46942,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
1,34,12,2,0,85.29,1,66.67,29,7,0,0,5,22,0.0,6.7,Rafael Bilú,rafael-bilu,108,959005,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,224,46,8,0,91.07,7,53.33,204,100,1,0,20,105,14.29,6.7,Matheus Carvalho,matheus-carvalho,104,1391962,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,425,25,41,0,83.76,0,61.19,356,245,0,0,69,111,0.0,6.7,Bruno Viana,bruno-viana,280,804703,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,10,1,0,0,70.0,1,0.0,7,3,0,0,3,4,0.0,6.7,Breno Herculano,breno-herculano,14,1018671,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,798,72,32,0,92.61,4,57.14,739,497,1,0,59,243,33.33,6.7,Marlon,marlon,536,331853,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,31,20,3,0,93.55,0,100.0,29,6,0,0,2,23,0.0,6.7,Daniel Jr,daniel-jr,130,1172052,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,7,0,0,0,85.71,0,0.0,6,6,0,0,1,0,0.0,6.7,Alexandre Jesus,alexandre-jesus,52,1016865,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,221,4,39,0,66.06,0,34.82,146,126,0,0,75,20,0.0,6.7,Keiller,keiller,185,840082,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,1047,223,74,0,81.85,17,55.22,857,342,3,0,190,518,14.29,6.7,Jadsom,jadsom,192,964127,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,192,60,1,1,69.27,5,20.0,133,44,3,0,59,92,17.65,6.7,Isidro Pitta,isidro-pitta,449,979861,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,723,27,53,0,88.8,0,59.55,642,510,0,0,81,132,0.0,6.7,Henrique,henrique,125,37288,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
2,762,116,33,2,85.04,7,54.1,648,369,1,0,114,280,16.67,6.7,Fausto Vera,fausto-vera,1664,930690,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,492,155,6,3,77.03,20,40.0,379,93,8,0,113,294,16.67,6.69,Jonathan Cafú,jonathan-cafu,211,790103,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,43,14,0,0,88.37,2,0.0,38,13,0,0,5,25,0.0,6.69,Carlos Alberto,carlos-alberto,166,1008700,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
2,48,12,0,1,70.83,3,0.0,34,12,0,0,14,22,0.0,6.69,Alan Kardec,alan-kardec,406,39656,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
1,131,44,4,1,80.92,5,80.0,106,32,2,0,25,76,16.67,6.69,Kayky,kayky,2092,1106151,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,104,27,0,1,83.65,4,0.0,87,23,4,0,17,68,18.18,6.69,Jean Dias,jean-dias,64,1047201,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,143,47,5,0,76.92,7,62.5,110,26,0,0,33,84,0.0,6.69,Matheus França,matheus-franca,2504,1116593,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
0,71,24,2,0,78.87,4,100.0,56,24,0,0,15,32,0.0,6.69,Alemão,alemao,517,981604,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,319,81,17,1,82.45,7,48.57,263,133,5,1,56,135,14.71,6.69,Ryan,ryan,62,1086990,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
2,302,79,10,2,79.14,14,52.63,239,72,7,0,63,174,15.91,6.69,Pedro Henrique,pedro-henrique,452,219190,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,113,37,11,0,80.53,8,57.89,91,31,7,0,22,67,35.0,6.69,David Terans,david-terans,947,586662,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
1,797,206,29,1,79.05,18,39.73,630,264,6,0,167,372,19.35,6.69,João Pedro,joao-pedro,347,605528,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,230,7,10,0,84.78,0,33.33,195,138,0,0,35,57,0.0,6.69,Pedro Geromel,pedro-geromel,576,13338,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,86,25,4,0,87.21,1,80.0,75,29,1,0,11,47,100.0,6.68,Talles Costa,talles-costa,406,1002360,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,607,36,34,0,82.21,3,38.64,499,337,3,0,108,165,27.27,6.68,Robson Bambu,robson-bambu,347,923186,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
3,659,202,32,3,84.52,15,56.14,557,173,2,0,102,386,12.5,6.68,Eric Ramires,eric-ramires,304,950545,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,196,91,2,2,75.51,11,33.33,148,25,1,0,48,124,9.09,6.68,David,david,557,840291,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,173,32,9,1,71.1,6,36.0,123,61,6,0,50,68,35.29,6.68,Mateus Henrique,mateus-henrique,41,1175493,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,247,74,3,1,83.0,12,37.5,205,82,0,0,42,123,0.0,6.68,Luiz Adriano,luiz-adriano,745,39438,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,106,42,0,1,72.64,6,0.0,77,23,1,0,29,55,16.67,6.68,Yony González,yony-gonzalez,355,351432,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
2,793,169,34,0,88.4,15,72.34,701,329,3,0,92,375,33.33,6.68,Alê,ale,106,869564,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,59,21,0,0,77.97,4,0.0,46,16,1,0,13,31,50.0,6.68,Isaac,isaac,92,1464519,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
1,701,114,41,0,90.01,12,80.39,631,299,6,0,70,338,18.18,6.68,Filipe Augusto,filipe-augusto,96,254561,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,97,8,8,0,83.51,1,61.54,81,55,0,0,16,26,0.0,6.68,Victor Cantillo,victor-cantillo,864,355802,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,42,17,3,0,88.1,0,100.0,37,7,0,0,5,30,0.0,6.68,Luan,luan,1346,386210,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,228,70,9,1,85.09,11,90.0,194,79,1,0,34,116,10.0,6.68,Matheus Araújo,matheus-araujo,462,1002617,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,168,40,10,0,65.48,3,41.67,110,38,2,0,58,74,10.53,6.68,Cuiabano,cuiabano,228,1160554,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,459,162,18,1,68.19,29,43.9,313,89,5,0,146,229,17.24,6.68,Felipe Azevedo,felipe-azevedo,143,166471,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,252,55,14,1,79.37,4,41.18,200,80,5,0,52,125,25.0,6.68,Gonzalo Escobar,gonzalo-escobar,91,840500,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,223,72,7,0,70.4,9,43.75,157,42,3,0,66,118,14.29,6.68,Figueiredo,figueiredo,482,1105790,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,27,8,2,0,88.89,3,100.0,24,8,0,0,3,16,0.0,6.68,Henrique Almeida,henrique-almeida,96,39402,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,1414,292,53,0,88.33,10,53.0,1249,560,1,0,165,690,11.11,6.68,Thiago Maia,thiago-maia,1496,358550,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
2,622,166,20,0,79.9,14,37.04,497,190,12,0,125,319,15.58,6.67,Andrés Hurtado,andres-hurtado,301,987589,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,406,45,19,0,87.68,5,57.58,356,205,0,0,50,151,0.0,6.67,Roni,roni,526,1046440,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,125,34,0,0,69.6,5,0.0,87,24,3,0,38,66,33.33,6.67,Maurício Garcez,mauricio-garcez,110,1050353,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,193,58,6,0,77.72,6,85.71,150,41,1,0,43,110,6.25,6.67,Pedro,pedro,767,1199285,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,211,38,5,0,88.63,4,55.56,187,107,0,0,24,80,0.0,6.67,Jhegson Méndez,jhegson-mendez,685,590150,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,70,11,2,0,65.71,4,66.67,46,26,0,0,24,20,0.0,6.67,Rodrigo Pinho,rodrigo-pinho,304,801339,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,130,36,3,0,82.31,6,100.0,107,46,1,0,23,62,100.0,6.67,Willian,willian,563,146308,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,84,26,1,0,75.0,6,100.0,63,25,0,0,21,38,0.0,6.67,Vinicius Mingotti,vinicius-mingotti,108,989407,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,378,122,14,2,80.69,20,73.68,305,90,2,0,73,217,15.38,6.67,Everton Galdino,everton-galdino,179,871162,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,148,53,5,0,83.78,7,83.33,124,31,2,0,24,95,25.0,6.67,Romarinho,romarinho,140,870578,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,32,8,0,0,59.38,2,0.0,19,6,0,0,13,13,0.0,6.67,Chrystian Barletta,chrystian-barletta,591,1035765,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,166,2,18,0,81.33,0,38.3,135,123,0,0,31,12,0.0,6.67,Santos,santos,1412,166491,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
1,653,155,25,0,81.32,14,59.52,531,196,9,0,122,344,16.36,6.67,Carlos De Pena,carlos-de-pena,415,311394,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,496,82,12,0,79.44,4,35.29,394,209,5,0,102,190,17.24,6.67,Gabriel Inocêncio,gabriel-inocencio,79,1047680,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,207,37,8,1,66.67,7,25.0,138,60,6,0,69,84,23.08,6.66,Nicolas,nicolas,118,841336,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,323,88,12,1,84.52,12,54.55,273,92,8,0,50,189,33.33,6.66,Ronald,ronald,101,931521,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,31,13,0,0,83.87,2,0.0,26,3,1,0,5,24,33.33,6.66,Jesé Rodríguez,jese-rodriguez,1180,110781,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,124,16,7,0,81.45,0,38.89,101,49,1,0,23,53,16.67,6.66,Diego Rosa,diego-rosa,344,1002415,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
2,860,166,34,0,74.07,18,36.17,637,312,1,0,223,326,1.92,6.66,Maguinho,maguinho,111,871209,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,117,40,5,1,76.07,9,45.45,89,26,5,0,28,68,27.78,6.66,Juan Cazares,juan-cazares,533,158411,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,270,48,8,0,77.41,4,50.0,209,101,0,0,61,108,0.0,6.66,Lucas Pires,lucas-pires,334,1136896,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,225,58,11,0,90.67,7,91.67,204,82,5,0,21,127,17.24,6.65,Lucas Fernandes,lucas-fernandes,330,837871,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,306,79,19,1,77.45,16,59.38,237,84,11,1,69,164,31.43,6.65,Matías Rojas,matias-rojas,2645,846280,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,71,26,2,0,73.24,3,28.57,52,12,1,0,19,41,10.0,6.65,Iury Castilho,iury-castilho,101,795020,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,234,24,7,0,85.9,1,46.67,201,122,0,0,33,79,0.0,6.65,Hugo Mallo,hugo-mallo,352,83506,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,114,25,8,0,86.84,2,66.67,99,47,1,0,15,53,14.29,6.65,Raí Ramos,rai-ramos,168,879591,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
