tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
21,0,4,20,0,0,0,33,6,6.67,Roberto Garcés,roberto-garces,7,869783,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
26,0,3,19,0,0,0,20,11,6.67,Orlin Quinonez,orlin-quinonez,3,922739,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
32,0,6,26,0,0,0,39,10,6.67,Bryan Rivera,bryan-rivera,2,889119,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
17,0,1,7,0,0,0,8,11,6.67,Stalin Morocho,morocho-stalin,2,1185461,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
19,0,5,14,0,0,0,21,10,6.67,Pedro Perlaza,pedro-perlaza,31,925480,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
6,0,0,5,0,0,0,4,3,6.67,Ronald Briones,ronald-briones,6,1108522,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
5,0,2,2,0,0,0,6,3,6.67,Dany Coronel,coronel-dany,4,1475219,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
23,0,7,13,0,1,0,25,9,6.67,Carlos Cuero,carlos-cuero,14,826830,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,2,0,6.67,Allen Obando,allen-obando,154,1394753,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.67,Jairon Charcopa,jairon-charcopa,7,1116608,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
29,0,5,15,0,1,0,35,10,6.67,Glendys Mina,glendys-mina,1,964878,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
6,0,0,1,0,0,0,1,1,6.66,Jonathan Bauman,jonathan-bauman,86,894452,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
18,0,1,3,0,0,0,2,18,6.65,Ronny Borja,ronny-borja,2,1525502,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
39,0,2,22,0,0,0,21,12,6.65,Daniel Patino,daniel-patino,1,922095,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
23,0,5,11,0,0,0,33,16,6.65,Luis Gustavino,luis-gustavino,3,1495656,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
7,0,3,21,0,2,1,76,7,6.65,Cristian Enciso,cristian-enciso,9,339929,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
4,0,2,4,0,0,0,10,3,6.65,Rommel Cabezas,rommel-cabezas,1,1105297,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
16,0,3,11,0,0,0,46,6,6.65,Juan Alvacete,juan-alvacete,1,340551,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
15,0,3,23,0,0,1,18,9,6.65,Segundo Portocarrero,segundo-portocarrero,19,846486,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
12,0,1,3,0,0,0,2,9,6.65,Patrik Mercado,patrik-mercado,49,1215084,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
9,0,0,5,0,0,0,12,4,6.65,Sergio Quintero,quintero-sergio,25,985111,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
10,0,2,17,0,0,0,18,11,6.64,Milton Bolaños,milton-bolanos,1,1102459,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
4,0,0,2,0,0,0,3,2,6.64,Gustavo Asprilla,gustavo-asprilla,4,868743,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
20,0,2,3,0,1,0,16,5,6.64,Beder Caicedo,caicedo-beder,30,875822,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
28,0,5,15,0,2,0,27,8,6.64,Gregori Anangonó,gregori-anangono,5,931382,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
33,0,3,25,0,3,0,79,6,6.64,Yardely Rodriguez,rodriguez-yardely,1,1473215,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
7,0,0,3,0,0,0,28,3,6.64,Luis Romero,luis-romero,1,220437,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
15,0,3,7,0,0,0,8,9,6.64,Carlos Villalba,carlos-villalba,39,975704,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
12,0,5,21,0,0,1,72,8,6.64,Eddie Guevara,eddie-guevara,5,827127,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
6,0,1,7,0,0,0,10,1,6.64,Bruno Piñatares,bruno-pinatares,48,842348,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
4,0,0,3,0,0,0,4,7,6.63,Jostin Alman,jostin-alman,6,925478,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,4,0,6.63,Federico Vietto,federico-vietto,15,822598,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
7,0,0,6,0,0,0,1,5,6.63,Davis Camacho,camacho-davis,1,990816,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
30,1,4,20,0,1,0,28,20,6.63,Wiston Fernández,wiston-fernandez,17,931581,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0,0,1,0,0,0,0,0,6.63,Danny Luna,danny-luna,8,158417,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
40,0,2,20,0,1,0,40,12,6.63,Edwin Mesa,mesa-edwin,1,1185465,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
9,0,1,2,0,0,0,2,4,6.63,Juan Diego Rojas Caicedo,juan-diego-rojas-caicedo,4,339997,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
37,0,1,8,0,0,0,12,16,6.63,Jesús Preciado,jesus-preciado,5,843265,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.63,Luis Aldair Arroyo Cabeza,luis-aldair-arroyo-cabeza,1,1517846,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,0,1,0,0,1,0,1,0,6.63,Kleber Pinargote Lara,kleber-pinargote-lara,23,1065598,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
12,0,1,5,0,1,0,18,2,6.62,Bleiner Agrón,bleiner-agron,25,1066910,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,4,1,6.62,Óscar Villalba,oscar-villalba,3,1188874,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
29,1,3,16,0,1,0,5,10,6.62,Cristhian Valencia,cristhian-valencia,9,1105365,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
14,0,1,10,0,1,0,12,9,6.62,Klebinho,klebinho,57,822507,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
4,0,0,4,0,1,0,3,2,6.61,Esnaider Cabezas,esnaider-cabezas,5,1102458,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
23,0,3,19,0,1,0,6,13,6.61,José Carabalí,jose-carabali,17,1017480,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,0,0,3,0,0,0,1,2,6.61,Walter Chalá,walter-chala,13,146608,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
29,0,4,33,0,3,0,85,13,6.61,Andrés Micolta,andres-micolta,6,1466301,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
38,1,5,30,0,1,0,56,19,6.61,Darwin Suarez,darwin-suarez,2,846827,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
3,0,0,1,0,0,0,5,1,6.61,Roberto Ordóñez,roberto-ordonez,20,874641,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,0,0,6.6,Walberto Caicedo,walberto-caicedo,4,588594,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,1,1,6.6,Franco Costa,franco-costa,7,558788,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.6,Jose Klinger,klinger-jose,83,1201014,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,0,0,6.6,Michael Mieles,mieles-michael,1,1156172,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,1,2,6.6,Mathías Solís,mathias-solis,2,1145374,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,2,6.6,Silvano Estacio,silvano-estacio,1,1002475,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,0,6.6,Armando Calle,calle-armando,1,1185463,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,0,6.6,Ariel Fernando Alcivar,alcivar-ariel-fernando,0,1141759,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0,0,0,0,0,1,4,0,6.6,Adrián Bone,adrian-bone,5,146240,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,0,0,1,0,0,0,0,0,6.6,Piero Guzmán,piero-guzman,1,1483014,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
3,0,1,1,0,0,0,3,2,6.59,Joffré Escobar,joffre-escobar,43,885539,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
4,0,0,0,0,0,0,1,0,6.59,Cristian Duma,cristian-duma,6,941509,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
9,0,1,18,0,1,0,14,5,6.59,Bryan Nazareno,nazareno-bryan,7,1466354,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,1,0,6.59,Daniel Segura,segura-daniel,8,976958,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,0,0,6.59,Jean Carrion,jean-carrion,2,1190333,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
4,0,0,1,0,0,0,3,4,6.58,Ignacio Valsagiácomo,ignacio-valsagiacomo,6,932881,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,1,6.58,Manuel Núñez,manuel-nunez,6,1128899,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
30,0,2,18,0,0,0,14,19,6.58,Juan Jimenez,juan-jimenez,11,922048,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
5,0,0,7,1,1,0,7,7,6.58,Richard Farias,farias-richard,2,1185458,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
5,0,0,7,0,0,0,1,3,6.58,Ángel González,angel-gonzalez,40,773629,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,0,0,1,0,0,0,2,0,6.58,Cristian Sención,cristian-sencion,15,877404,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
6,0,0,0,0,0,0,1,1,6.58,Eder Cetre,eder-cetre,2,1015248,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,0,0,4,0,0,0,0,3,6.58,Sergio Vasquez,vasquez-sergio,6,1473448,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
10,0,1,5,0,0,0,7,3,6.57,Renato César,renato-cesar,26,248023,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
5,0,0,1,0,1,0,0,5,6.56,Jefferson Montero,jefferson-montero,156,54686,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
14,0,3,11,0,1,0,40,8,6.56,William Vargas,vargas-william,4,928506,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
3,0,0,2,0,0,0,2,2,6.56,Christian Cuero,christian-cuero,1,965039,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
4,0,0,0,0,0,0,1,0,6.56,Cristopher Zambrano,zambrano-cristopher,41,1116357,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
18,0,3,9,0,1,0,16,8,6.55,Jose Luis Monaga Quinonez,jose-luis-monaga-quinonez,1,925620,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
16,0,0,3,0,0,0,4,6,6.55,Arnaldo Valverde,arnaldo-valverde,1,964939,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
12,0,1,10,0,1,0,21,7,6.55,Andy Burbano,andy-burbano,1,868745,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,1,0,6.55,Joao Paredes,joao-paredes,1,921860,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,0,0,4,0,0,0,13,1,6.55,Jonnathan Bravo,jonnathan-bravo,1,881845,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,4,2,6.55,Silvio Gutiérrez,silvio-gutierrez,6,877438,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
22,0,2,13,0,1,0,21,4,6.55,Federico Arbeláez,federico-arbelaez,5,863327,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,0,1,12,0,0,0,25,2,6.55,Marlon Mejía,marlon-mejia,5,155772,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
24,0,1,23,0,1,0,14,17,6.55,Federico Jesus Flores,federico-jesus-flores,4,358502,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
7,0,0,2,0,0,0,0,3,6.54,Santiago Ramirez,santiago-ramirez,7,877597,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
5,0,2,7,0,2,0,29,4,6.54,Roberto Luzárraga,roberto-luzarraga,5,877435,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
7,0,0,2,0,0,0,1,2,6.54,Luis Castro,luis-castro,2,1473028,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
27,0,2,21,0,0,0,25,14,6.54,Byron Torrez,byron-torrez,1,1473534,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
7,0,1,2,0,0,0,1,4,6.53,Santiago Zamora,zamora-santiago,7,990271,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
8,0,0,2,0,0,0,1,4,6.53,Jefferson Arce,arce-jefferson,18,985108,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
4,0,1,9,0,0,0,20,5,6.53,Jhonnier Estrada,estrada-jhonnier,0,1473447,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,1,2,6.53,Federico Andrada,federico-andrada,30,330865,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,0,0,1,0,1,0,3,1,6.53,Edgar Lastre,edgar-lastre,13,1018573,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
5,0,0,3,0,0,0,2,0,6.52,Brayan Angulo,brayan-angulo,233,588584,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
10,0,3,11,0,0,0,30,2,6.52,Marlon Quiñónez,marlon-quinonez,3,1133763,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
4,0,0,0,0,0,0,1,5,6.52,Denis Rodríguez,denis-rodriguez,15,798692,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
7,0,0,3,0,0,0,1,4,6.52,Ayrton Preciado,ayrton-preciado,164,343119,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
9,0,3,8,0,1,0,32,6,6.52,Franklin Carabali,franklin-carabali,3,883162,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
8,0,0,4,0,0,0,4,5,6.51,Melvin Diaz,diaz-melvin,4,1069637,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
9,0,0,4,0,0,0,1,3,6.51,Tomson Minda,tomson-minda,4,1018545,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,0,0,3,0,0,0,2,0,6.51,Stiven Plaza,stiven-plaza,152,938728,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
5,0,0,6,0,0,0,22,3,6.51,Dubar Enríquez,dubar-enriquez,1,932248,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
12,0,3,12,0,2,0,21,10,6.51,Rody Zambrano,rody-zambrano,1,1117831,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.5,Luis Arce,arce-luis,10,975708,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.5,Emerson Espinoza,espinoza-emerson,8,1094577,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,2,0,6.5,Erick Viveros,erick-viveros,1,873946,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,0,6.5,Jordán Mohor,jordan-mohor,0,1457531,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,1,1,6.5,Gustavo Guerreño,gustavo-guerreno,12,988081,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,1,6.5,Juan Perez,perez-juan,34,1470460,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,2,2,6.5,Ronal Jimenez,jimenez-ronal,2,1473012,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
7,0,0,4,0,0,0,8,4,6.5,Carlos Medina,medina-carlos,1,1108473,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.5,Jhon Acurio,acurio-jhon,27,1479183,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,1,0,6.5,José Orlando Pérez,jose-orlando-perez,7,859701,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,1,1,6.5,Erick Zambrano,erick-zambrano,75,1517847,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,1,1,6.5,Diego Espinosa,diego-espinosa,1,826814,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,0,1,0,0,0,0,1,0,6.5,Adrián Gabbarini,adrian-gabbarini,32,37951,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,1,0,6.5,Jipson Orovio,orovio-jipson,1,992009,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
4,0,0,5,0,1,0,16,0,6.5,Moisés Corozo,moises-corozo,8,277363,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
14,0,1,5,0,0,0,5,6,6.49,Dixon Vera,dixon-vera,11,1197424,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
3,0,0,2,0,0,0,2,0,6.49,Agustín Dávila,agustin-davila,28,966841,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
5,0,0,2,0,0,0,1,5,6.48,Jefferson Padilla,jefferson-padilla,1,1495635,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,2,3,6.48,Jordan Yepez,yepez-jordan,4,1185829,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,2,2,6.48,Ruyery Blanco,ruyery-blanco,18,974049,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
7,0,0,3,0,0,0,4,8,6.48,Mejia Marcos,marcos-mejia,1,976964,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
8,0,0,4,0,0,0,9,3,6.47,Junior Ayovi,junior-ayovi,2,1103512,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,0,1,6.47,Yeison Nazareno,nazareno-yeison,1,1473005,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
20,0,5,19,0,0,0,28,9,6.47,Josué Cuero,josue-cuero,1,1142359,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
18,0,0,2,0,0,0,6,12,6.46,Joel Alirio Almache Hidalgo,almache-hidalgo-joel-alirio,1,1390303,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
8,0,0,4,0,2,0,5,1,6.46,Christian Cruz,christian-cruz,21,844613,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.45,Justin Cuero,cuero-justin,263,1201018,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,0,0,1,0,0,0,1,1,6.45,Jaime Ortiz,ortiz-jaime,3,976016,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
19,0,0,9,0,0,0,13,15,6.44,Pedro Larrea,pedro-larrea,3,793430,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0,0,2,0,0,0,1,4,6.44,Denilson Ovando,denilson-ovando,12,1017166,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
9,0,3,3,0,0,0,11,5,6.44,Luis Ayala,luis-ayala,10,339961,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,2,1,6.43,Diego Corozo,diego-corozo,1,311994,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,0,1,0,0,0,0,1,0,6.42,Alexander Eras,alexander-eras,1,1495592,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
8,0,1,8,0,1,0,24,6,6.41,Jeremy Del Castillo,del-castillo-jeremy,1,1466376,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,0,2,6.4,Jordan Morán,jordan-moran,36,1002519,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,0,0,1,0,0,0,0,0,6.4,Gustavo Nnachi,gustavo-nnachi,10,1011433,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,0,6.4,Oscar Jaramillo,oscar-jaramillo,0,920899,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.4,Bryan Wittle,bryan-wittle,6,1197420,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,1,6.4,Mayer Mendez,mendez-mayer,2,1459664,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,2,1,6.4,William Ocles,william-ocles,1,921388,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
2,0,1,2,0,0,0,9,1,6.38,Andres Garcia,garcia-andres,1,1020036,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
8,0,1,12,0,0,0,10,6,6.36,Henry Quinonez,henry-quinonez,1,873888,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.35,Marcos Caicedo,marcos-caicedo,13,52070,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.35,Kevin Rivera,rivera-kevin,3,1094962,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,0,0,0,0,0,0,4,2,6.35,Facundo Queiroz,queiroz-facundo,7,981590,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
3,0,0,0,0,0,0,1,5,6.34,Jonathan Robledo,robledo-jonathan,1,1473011,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
6,0,0,1,0,0,0,6,9,6.34,Kevin Sambonino,sambonino-kevin,1,928507,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
