bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
1,376,95,11,0,66.76,10,42.31,251,77,3,0,125,177,9.09,6.72,Renny Sinisterra,sinisterra-renny,25,1131289,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,805,38,85,1,87.7,4,60.28,706,552,0,0,99,154,0.0,6.71,Darwin Torres,darwin-torres,19,220757,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
1,55,19,1,0,67.27,1,50.0,37,13,0,0,18,24,0.0,6.71,Michael Rangel,michael-rangel,139,1103938,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,312,52,9,0,78.53,8,29.03,245,133,5,0,67,117,13.89,6.71,José Hernández,jose-hernandez,8,885589,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
2,42,14,2,1,64.29,6,66.67,27,6,0,0,15,21,0.0,6.71,Alejandro Gabriel Quintana,alejandro-gabriel-quintana,16,868706,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,465,56,38,0,71.18,3,32.76,331,199,2,0,134,134,33.33,6.71,Alex Rangel,rangel-alex,8,1109883,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,251,68,7,3,71.71,11,63.64,180,50,4,0,71,134,20.0,6.71,Adonis Preciado,adonis-preciado,38,975536,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,296,89,12,0,75.0,12,48.0,222,61,2,0,74,163,18.18,6.71,Erick Castillo,erick-castillo,74,338957,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,43,15,2,0,76.74,4,100.0,33,6,1,0,10,28,50.0,6.71,Diego Hurtado,diego-hurtado,3,922854,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,355,9,45,0,80.85,0,52.33,287,225,0,0,68,62,0.0,6.71,Wilker Ángel,wilker-angel,331,147358,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,292,71,9,0,86.64,4,60.0,253,113,1,0,39,141,7.69,6.71,Jhoanner Chávez,jhoanner-chavez,245,1002458,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,219,47,13,0,75.8,5,41.94,166,80,1,0,53,87,6.67,6.71,Marco Alexander Carrasco Bonilla,carrasco-bonilla-marco-alexander,5,966583,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,470,37,59,0,80.64,0,53.15,379,264,0,0,91,115,0.0,6.71,Ronny Biojo,biojo-ronny,1,965873,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,683,115,25,0,81.84,13,52.08,559,289,0,0,124,270,0.0,6.7,Rommel Tapia,rommel-tapia,1,1391980,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,52,12,3,1,75.0,3,60.0,39,14,4,0,13,29,26.67,6.7,Bryan Elian Vinan Rodriguez,bryan-elian-vinan-rodriguez,1,964923,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,4,0,0,0,50.0,0,0.0,2,1,0,0,2,1,0.0,6.7,Derlis Mereles,mereles-derlis,15,974113,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,9,2,0,0,55.56,0,0.0,5,0,0,0,4,5,0.0,6.7,Álvaro Preciado,alvaro-preciado,9,974099,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,8,1,0,0,75.0,0,0.0,6,3,0,0,2,3,0.0,6.7,Guillermo Rendón,guillermo-rendon,8,1177429,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,65,12,2,0,92.31,2,50.0,60,35,0,0,5,25,0.0,6.7,Marcos Olmedo,olmedo-marcos,2,975773,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,18,2,1,0,77.78,1,50.0,14,7,0,0,4,7,0.0,6.7,Jeremy Mina,mina-jeremy,1,1116363,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,8,2,0,0,62.5,2,0.0,5,2,0,0,3,3,0.0,6.7,Ronal de Jesus,de-jesus-ronal,1,989375,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,116,17,9,0,68.97,3,39.13,80,46,0,0,36,34,0.0,6.7,Ariel Aguas,aguas-ariel,0,1485140,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,145,28,13,0,71.72,4,59.09,104,40,4,0,41,68,66.67,6.7,Ivan Becker,becker-ivan,2,1001813,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,3,1,1,0,66.67,0,100.0,2,0,1,0,1,3,100.0,6.7,Wilson Chuchuca,chuchuca-wilson,2,1521968,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,584,117,46,0,78.42,11,56.79,458,213,7,0,126,252,28.0,6.69,Mario Pineida,mario-pineida,113,158365,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,377,64,25,0,85.15,7,60.98,321,154,1,0,56,168,14.29,6.69,Angelo Mina,mina-angelo,4,989217,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,323,86,16,1,79.88,6,47.06,258,113,5,0,65,150,29.41,6.69,Bryan Carabalí,bryan-carabali,34,877439,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,185,66,11,0,80.54,10,50.0,149,42,3,0,36,110,30.0,6.69,Jonathan Borja,jonathan-borja,40,869784,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
2,774,163,39,2,76.87,12,48.15,595,286,6,0,179,315,12.24,6.69,Romario Caicedo,romario-caicedo,11,858239,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,219,70,15,0,78.54,11,44.12,172,59,8,0,47,121,28.57,6.69,Carlos Feraud,carlos-feraud,6,249519,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
3,186,65,3,2,75.27,15,50.0,140,38,2,0,46,104,40.0,6.69,Rodrigo Rivas González,rodrigo-rivas-gonzalez,25,850930,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,258,36,24,0,71.32,0,39.34,184,106,0,0,74,78,0.0,6.69,Ariel Garcia,garcia-ariel,1,1185732,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,498,118,45,1,82.93,19,64.29,413,166,1,0,85,248,10.0,6.69,Bruno Téliz,bruno-teliz,17,976170,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,323,22,33,0,78.64,1,45.21,254,173,0,0,69,81,0.0,6.69,Andres Campas,andres-campas,1,1185561,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,365,35,76,1,54.79,4,33.04,200,141,0,0,165,59,0.0,6.69,José Luis Angulo,jose-luis-angulo,2,931633,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,151,25,15,0,71.52,4,50.0,108,50,0,0,43,58,0.0,6.69,John Medina,medina-john,1,1103933,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,496,129,33,0,81.65,13,68.75,405,149,8,0,91,264,19.51,6.69,Mauricio Alonso,mauricio-alonso,16,896840,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
2,226,62,7,3,76.11,8,38.89,172,52,7,0,54,127,29.17,6.69,Jhon Sánchez,jhon-sanchez,99,975544,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,78,25,9,1,60.26,9,47.37,47,7,7,0,31,47,53.85,6.68,Enson Rodriguez,enson-rodriguez,34,589580,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,816,90,67,1,67.16,8,35.64,548,323,3,0,268,228,25.0,6.68,Óscar Quiñónez,oscar-quinonez,8,1495929,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,96,10,2,0,72.92,1,40.0,70,42,0,0,26,28,0.0,6.68,Henry Mercado,mercado-henry,1,1486740,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,103,34,6,0,86.41,1,85.71,89,29,2,0,14,62,66.67,6.68,Janus Vivar,janus-vivar,1,822722,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,47,10,7,1,61.7,2,58.33,29,7,1,0,18,23,16.67,6.68,Enzo Ariel Fernandez,fernandez-enzo-ariel,25,1092343,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,249,46,13,0,73.49,9,38.24,183,84,6,0,66,105,35.29,6.68,Robinson Requene,robinson-requene,1,338949,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,455,111,29,0,80.66,15,56.86,367,115,7,0,88,259,46.67,6.68,Maikel Valencia,maikel-valencia,1,1495658,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,91,23,8,1,80.22,5,72.73,73,26,1,0,18,48,25.0,6.68,Fidel Martínez,fidel-martinez,196,45794,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
2,427,101,44,2,69.32,26,48.35,296,100,12,0,131,208,28.57,6.68,Bryan Tana,bryan-tana,3,886502,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,23,8,0,0,73.91,2,0.0,17,5,0,0,6,12,0.0,6.68,Leonardo Villagra,villagra-leonardo,20,835655,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,57,17,2,0,71.93,1,50.0,41,8,1,0,16,34,25.0,6.68,Diego Ávila,diego-avila,7,877434,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,1221,162,88,0,80.51,13,48.89,983,509,0,0,238,474,0.0,6.68,Rodrigo Melo,rodrigo-melo,4,971199,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,486,33,44,0,76.54,4,44.0,372,257,0,0,114,115,0.0,6.68,Jhon Narvaez,jhon-narvaez,22,107596,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
2,812,167,60,3,77.96,23,55.56,633,275,10,0,179,368,35.71,6.68,Charles Vélez,charles-velez,8,925611,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,875,169,70,0,81.49,7,56.45,713,356,4,0,162,361,22.22,6.67,Roberto Garcés,roberto-garces,7,869783,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,387,80,39,1,63.31,16,31.97,245,104,16,0,142,157,27.12,6.67,Orlin Quinonez,orlin-quinonez,3,922739,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
2,699,114,37,2,71.24,15,32.74,498,240,7,0,201,265,14.89,6.67,Bryan Rivera,bryan-rivera,2,889119,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,428,96,35,0,74.77,25,53.85,320,142,11,0,108,189,31.43,6.67,Stalin Morocho,morocho-stalin,2,1185461,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
2,442,79,23,2,77.38,16,43.4,342,169,17,0,100,190,24.64,6.67,Pedro Perlaza,pedro-perlaza,31,925480,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,129,28,7,0,80.62,5,53.85,104,39,2,0,25,67,40.0,6.67,Ronald Briones,ronald-briones,6,1108522,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,253,83,12,0,73.12,12,57.14,185,39,2,0,68,148,20.0,6.67,Dany Coronel,coronel-dany,4,1475219,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
3,600,127,36,1,75.33,14,43.9,452,205,4,0,148,251,30.77,6.67,Carlos Cuero,carlos-cuero,14,826830,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,41,8,1,0,60.98,1,50.0,25,6,1,0,16,20,100.0,6.67,Allen Obando,allen-obando,154,1394753,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,10,7,0,0,80.0,0,0.0,8,1,0,0,2,7,0.0,6.67,Jairon Charcopa,jairon-charcopa,7,1116608,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
3,669,121,30,0,75.64,14,37.04,506,250,11,1,163,267,23.4,6.67,Glendys Mina,glendys-mina,1,964878,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,153,53,11,1,69.28,8,78.57,106,32,3,1,47,77,42.86,6.66,Jonathan Bauman,jonathan-bauman,86,894452,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,221,53,26,0,72.4,8,48.15,160,51,1,0,61,110,33.33,6.65,Ronny Borja,ronny-borja,2,1525502,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
3,305,72,22,0,63.28,16,30.56,193,71,13,0,112,135,21.31,6.65,Daniel Patino,daniel-patino,1,922095,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,454,87,14,0,77.09,7,29.17,350,162,5,0,104,193,13.89,6.65,Luis Gustavino,luis-gustavino,3,1495656,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,559,34,82,0,69.41,2,44.09,388,275,0,0,171,113,0.0,6.65,Cristian Enciso,cristian-enciso,9,339929,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,49,4,4,0,61.22,0,30.77,30,20,0,0,19,10,0.0,6.65,Rommel Cabezas,rommel-cabezas,1,1105297,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,371,35,26,0,75.2,0,31.71,279,179,1,0,92,101,25.0,6.65,Juan Alvacete,juan-alvacete,1,340551,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,486,83,23,2,75.51,12,31.94,367,181,15,0,119,201,22.73,6.65,Segundo Portocarrero,segundo-portocarrero,19,846486,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,359,113,31,0,92.2,7,77.5,331,104,1,0,28,228,20.0,6.65,Patrik Mercado,patrik-mercado,49,1215084,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,192,20,18,0,81.25,2,56.25,156,89,0,0,36,67,0.0,6.65,Sergio Quintero,quintero-sergio,25,985111,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,452,88,63,1,75.66,14,65.63,342,159,9,0,110,192,28.13,6.64,Milton Bolaños,milton-bolanos,1,1102459,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
3,129,45,1,3,65.12,9,25.0,84,20,2,0,45,66,22.22,6.64,Gustavo Asprilla,gustavo-asprilla,4,868743,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,370,69,17,0,81.89,5,37.78,303,141,3,0,67,165,18.75,6.64,Beder Caicedo,caicedo-beder,30,875822,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
3,640,125,39,1,77.5,13,45.35,496,232,12,0,144,276,21.05,6.64,Gregori Anangonó,gregori-anangono,5,931382,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,683,47,49,0,77.31,2,41.18,528,389,0,0,155,139,0.0,6.64,Yardely Rodriguez,rodriguez-yardely,1,1473215,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,168,9,19,0,76.79,0,45.24,129,99,0,0,39,30,0.0,6.64,Luis Romero,luis-romero,1,220437,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,461,57,22,0,82.21,7,47.83,379,213,1,0,82,167,16.67,6.64,Carlos Villalba,carlos-villalba,39,975704,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,611,48,89,0,79.05,4,56.33,483,340,3,0,128,146,50.0,6.64,Eddie Guevara,eddie-guevara,5,827127,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,251,38,21,0,76.89,5,60.0,193,93,2,0,58,102,66.67,6.64,Bruno Piñatares,bruno-pinatares,48,842348,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
3,207,69,3,0,72.95,10,50.0,151,43,2,0,56,110,66.67,6.63,Jostin Alman,jostin-alman,6,925478,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,29,7,3,0,75.86,0,100.0,22,12,0,0,7,10,0.0,6.63,Federico Vietto,federico-vietto,15,822598,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,65,16,5,0,73.85,2,55.56,48,18,0,0,17,30,0.0,6.63,Davis Camacho,camacho-davis,1,990816,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,932,154,48,3,81.22,21,48.98,757,403,4,0,175,358,21.05,6.63,Wiston Fernández,wiston-fernandez,17,931581,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
3,140,56,4,2,87.86,11,57.14,123,36,4,0,17,91,16.67,6.63,Danny Luna,danny-luna,8,158417,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
1,427,71,27,0,64.64,15,34.62,276,126,13,0,151,163,22.81,6.63,Edwin Mesa,mesa-edwin,1,1185465,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,130,24,0,0,77.69,1,0.0,101,45,1,0,29,57,9.09,6.63,Juan Diego Rojas Caicedo,juan-diego-rojas-caicedo,4,339997,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,574,113,31,0,77.18,11,55.36,443,195,6,0,131,254,18.75,6.63,Jesús Preciado,jesus-preciado,5,843265,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,33,10,2,0,75.76,3,66.67,25,5,0,0,8,20,0.0,6.63,Luis Aldair Arroyo Cabeza,luis-aldair-arroyo-cabeza,1,1517846,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,148,3,19,0,81.08,0,44.19,120,107,0,0,28,13,0.0,6.63,Kleber Pinargote Lara,kleber-pinargote-lara,23,1065598,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,224,7,11,0,73.66,2,30.56,165,116,0,0,59,49,0.0,6.62,Bleiner Agrón,bleiner-agron,25,1066910,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,60,17,0,0,63.33,2,0.0,38,16,0,0,22,22,0.0,6.62,Óscar Villalba,oscar-villalba,3,1188874,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,509,89,43,0,81.73,6,66.15,416,230,1,0,93,187,16.67,6.62,Cristhian Valencia,cristhian-valencia,9,1105365,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
2,524,110,32,2,82.44,18,53.33,432,199,16,0,92,249,26.23,6.62,Klebinho,klebinho,57,822507,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,283,36,35,0,89.4,2,68.63,253,157,0,1,30,96,0.0,6.61,Esnaider Cabezas,esnaider-cabezas,5,1102458,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,518,156,24,0,73.36,12,60.0,380,116,9,0,138,273,17.65,6.61,José Carabalí,jose-carabali,17,1017480,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,84,30,1,1,82.14,3,50.0,69,18,0,0,15,51,0.0,6.61,Walter Chalá,walter-chala,13,146608,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,501,51,56,1,57.88,6,32.94,290,154,0,0,211,136,0.0,6.61,Andrés Micolta,andres-micolta,6,1466301,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,735,109,34,0,77.28,8,38.64,568,313,6,0,167,261,21.43,6.61,Darwin Suarez,darwin-suarez,2,846827,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,59,17,3,0,72.88,3,60.0,43,15,0,0,16,28,0.0,6.61,Roberto Ordóñez,roberto-ordonez,20,874641,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,42,8,1,1,61.9,3,50.0,26,11,2,0,16,17,66.67,6.6,Walberto Caicedo,walberto-caicedo,4,588594,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,56,20,1,0,82.14,4,20.0,46,12,1,0,10,35,50.0,6.6,Franco Costa,franco-costa,7,558788,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,6,4,0,0,100.0,0,0.0,6,0,1,0,0,7,100.0,6.6,Jose Klinger,klinger-jose,83,1201014,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,25,4,2,0,76.0,0,66.67,19,9,0,0,6,10,0.0,6.6,Michael Mieles,mieles-michael,1,1156172,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,21,8,1,0,80.95,1,100.0,17,4,0,0,4,13,0.0,6.6,Mathías Solís,mathias-solis,2,1145374,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,19,3,0,0,89.47,2,0.0,17,9,1,0,2,9,100.0,6.6,Silvano Estacio,silvano-estacio,1,1002475,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,6,0,0,0,66.67,0,0.0,4,2,0,0,2,2,0.0,6.6,Armando Calle,calle-armando,1,1185463,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,13,4,1,0,76.92,0,50.0,10,2,0,0,3,8,0.0,6.6,Ariel Fernando Alcivar,alcivar-ariel-fernando,0,1141759,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,54,8,17,0,62.96,0,45.95,34,20,0,0,20,14,0.0,6.6,Adrián Bone,adrian-bone,5,146240,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,9,5,0,0,77.78,1,0.0,7,0,1,0,2,8,100.0,6.6,Piero Guzmán,piero-guzman,1,1483014,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,71,27,1,1,76.06,5,50.0,54,11,0,0,17,43,0.0,6.59,Joffré Escobar,joffre-escobar,43,885539,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,45,9,1,0,53.33,2,50.0,24,6,0,0,21,18,0.0,6.59,Cristian Duma,cristian-duma,6,941509,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,259,54,22,1,71.81,6,37.29,186,74,6,0,73,118,13.33,6.59,Bryan Nazareno,nazareno-bryan,7,1466354,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,37,12,0,0,81.08,5,0.0,30,7,3,0,7,26,50.0,6.59,Daniel Segura,segura-daniel,8,976958,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,29,5,1,0,58.62,0,50.0,17,9,0,0,12,8,0.0,6.59,Jean Carrion,jean-carrion,2,1190333,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,78,22,1,0,75.64,3,100.0,59,21,1,0,19,39,100.0,6.58,Ignacio Valsagiácomo,ignacio-valsagiacomo,6,932881,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,23,2,0,0,60.87,1,0.0,14,12,0,0,9,2,0.0,6.58,Manuel Núñez,manuel-nunez,6,1128899,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,588,154,43,0,84.35,8,55.84,496,219,1,0,92,278,10.0,6.58,Juan Jimenez,juan-jimenez,11,922048,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,217,38,21,0,86.18,3,67.74,187,97,0,0,30,90,0.0,6.58,Richard Farias,farias-richard,2,1185458,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,110,40,1,1,75.45,6,100.0,83,21,3,0,27,65,18.75,6.58,Ángel González,angel-gonzalez,40,773629,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,80,8,6,0,86.25,3,46.15,69,38,2,0,11,33,40.0,6.58,Cristian Sención,cristian-sencion,15,877404,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,36,3,4,0,61.11,1,40.0,22,6,0,0,14,16,0.0,6.58,Eder Cetre,eder-cetre,2,1015248,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,40,11,3,0,80.0,1,75.0,32,14,0,0,8,18,0.0,6.58,Sergio Vasquez,vasquez-sergio,6,1473448,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,324,73,14,1,81.48,7,53.85,264,103,0,0,60,161,0.0,6.57,Renato César,renato-cesar,26,248023,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
3,96,28,1,3,82.29,13,16.67,79,27,8,0,17,60,25.81,6.56,Jefferson Montero,jefferson-montero,156,54686,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
