name,slug,shortName,position,jerseyNumber,height,preferredFoot,userCount,id,shirtNumber,dateOfBirthTimestamp,contractUntilTimestamp,proposedMarketValue,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,firstName,lastName,retired,team.disabled,gender,deceased
Robinson Requene,robinson-requene,R. Requene,D,13,,,1,338949,13.0,723168000.0,1703980800.0,145000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,145000.0,EUR,,,,,,
Maikel Valencia,maikel-valencia,M. Valencia,M,8,,,1,1495658,8.0,963964800.0,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,,,Maikel Valencia,,,,,
Fidel Martínez,fidel-martinez,F. Martínez,M,11,179.0,Left,196,45794,11.0,635040000.0,1703980800.0,480000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,480000.0,EUR,,,,False,,
Bryan Tana,bryan-tana,B. Tana,M,14,,,3,886502,14.0,887673600.0,1703980800.0,220000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,220000.0,EUR,,,,,,
Leonardo Villagra,villagra-leonardo,L. Villagra,F,90,181.0,Left,20,835655,90.0,652233600.0,,330000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,PY,Paraguay,330000.0,EUR,,,,,,
Diego Ávila,diego-avila,D. Ávila,F,9,180.0,Right,7,877434,9.0,753321600.0,,210000.0,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,210000.0,EUR,,,,,,
Rodrigo Melo,rodrigo-melo,R. Melo,M,5,185.0,Right,4,971199,5.0,811900800.0,1767139200.0,485000.0,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,AR,Argentina,485000.0,EUR,,,,,,
Jhon Narvaez,jhon-narvaez,J. Narvaez,D,3,181.0,Right,22,107596,3.0,676684800.0,,270000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,270000.0,EUR,,,,,,
Charles Vélez,charles-velez,C. Vélez,M,17,169.0,Right,8,925611,17.0,725328000.0,,320000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,320000.0,EUR,,,False,,,
Roberto Garcés,roberto-garces,R. Garcés,M,16,178.0,,8,869783,16.0,739411200.0,1703980800.0,460000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,460000.0,EUR,,,,,,
Orlin Quinonez,orlin-quinonez,O. Quinonez,D,25,177.0,,3,922739,25.0,773625600.0,,270000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,270000.0,EUR,,,False,,,
Bryan Rivera,bryan-rivera,B. Rivera,D,18,180.0,,2,889119,18.0,856915200.0,,425000.0,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,425000.0,EUR,,,,,,
Stalin Morocho,morocho-stalin,S. Morocho,M,21,,,2,1185461,21.0,895449600.0,1703980800.0,240000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,240000.0,EUR,,,False,,,
Pedro Perlaza,pedro-perlaza,P. Perlaza,D,16,181.0,,31,925480,16.0,665539200.0,1703980800.0,490000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,490000.0,EUR,,,,False,,
Ronald Briones,ronald-briones,R. Briones,M,14,,,6,1108522,14.0,961027200.0,,240000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,240000.0,EUR,Ronald Briones,,False,False,,
Dany Coronel,coronel-dany,D. Coronel,F,51,183.0,,4,1475219,51.0,1031011200.0,,,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,,,,,,,M,
Carlos Cuero,carlos-cuero,C. Cuero,D,29,168.0,Left,14,826830,29.0,824515200.0,,580000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,580000.0,EUR,,,,False,,
Allen Obando,allen-obando,A. Obando,F,28,184.0,Right,155,1394753,28.0,1150156800.0,1735603200.0,,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,,,Allen Obando,,,False,,
Jairon Charcopa,jairon-charcopa,J. Charcopa,F,49,178.0,,7,1116608,49.0,1075161600.0,,,LDU,ldu,LDU,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22367,LDU,False,0,5257,EC,Ecuador,#ffffff,#ffffff,#ffffff,,,,,Jairon Charcopa,,,False,,
Glendys Mina,glendys-mina,G. C. Mina,D,31,,,1,964878,31.0,825206400.0,1703980800.0,480000.0,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,480000.0,EUR,,,False,,,
Jonathan Bauman,jonathan-bauman,J. Bauman,F,32,178.0,Right,86,894452,32.0,670291200.0,1735603200.0,520000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,AR,Argentina,520000.0,EUR,,,,False,,
Ronny Borja,ronny-borja,R. Borja,M,55,,,2,1525502,55.0,1118361600.0,,,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,,,Ronny Borja,,,,,
Daniel Patino,daniel-patino,D. Patino,D,23,,,1,922095,23.0,754704000.0,1703980800.0,370000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,370000.0,EUR,,,,,,
Luis Gustavino,luis-gustavino,L. Gustavino,M,16,,,3,1495656,16.0,926208000.0,,,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,,,Luis Gustavino,,,,,
Cristian Enciso,cristian-enciso,C. Enciso,D,6,184.0,Right,9,339929,6.0,674006400.0,1703980800.0,410000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,PY,Paraguay,410000.0,EUR,,,,,,
Rommel Cabezas,rommel-cabezas,R. Cabezas,D,4,189.0,Right,1,1105297,4.0,959385600.0,,105000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,105000.0,EUR,,,,,,
Juan Alvacete,juan-alvacete,J. Alvacete,D,27,184.0,Left,1,340551,27.0,663638400.0,,26000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,AR,Argentina,26000.0,EUR,,,,,,
Segundo Portocarrero,segundo-portocarrero,S. Portocarrero,D,34,170.0,Left,19,846486,34.0,845337600.0,1703980800.0,620000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,620000.0,EUR,,,,False,,
Patrik Mercado,patrik-mercado,P. Mercado,M,54,175.0,Right,51,1215084,54.0,1059609600.0,1798675200.0,545000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22891,IND,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,545000.0,EUR,,,,False,,
Sergio Quintero,quintero-sergio,S. Quintero,M,16,181.0,Right,25,985111,16.0,921196800.0,1703980800.0,195000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,195000.0,EUR,,,,,,
Milton Bolaños,milton-bolanos,M. Bolaños,D,18,,,1,1102459,18.0,697593600.0,,290000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,290000.0,EUR,Milton Bolaños,,,,,
Gustavo Asprilla,gustavo-asprilla,G. Asprilla,F,11,179.0,,4,868743,11.0,747964800.0,1703980800.0,335000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,335000.0,EUR,,,False,,,
Beder Caicedo,caicedo-beder,B. Caicedo,D,15,180.0,Left,30,875822,15.0,705715200.0,,340000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22891,IND,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,340000.0,EUR,,,,False,,
Gregori Anangonó,gregori-anangono,G. Anangonó,D,29,177.0,Right,5,931382,29.0,895276800.0,,550000.0,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,550000.0,EUR,,,,,,
Yardely Rodriguez,rodriguez-yardely,Y. Rodriguez,D,12,,,1,1473215,12.0,786067200.0,,425000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,425000.0,EUR,,,,,M,
Luis Romero,luis-romero,L. Romero,D,27,184.0,Right,1,220437,27.0,453427200.0,1703980800.0,155000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,155000.0,EUR,,,,False,,
Carlos Villalba,carlos-villalba,C. Villalba,M,15,175.0,Right,39,975704,15.0,900806400.0,1703980800.0,855000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,AR,Argentina,855000.0,EUR,,,,False,,
Eddie Guevara,eddie-guevara,E. Guevara,D,2,,,5,827127,2.0,639014400.0,,370000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,370000.0,EUR,,,False,,,
Bruno Piñatares,bruno-pinatares,B. Piñatares,M,20,181.0,Right,48,842348,20.0,646272000.0,1735603200.0,525000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,UY,Uruguay,525000.0,EUR,,,,False,,
Jostin Alman,jostin-alman,J. Alman,F,19,188.0,Right,6,925478,19.0,800150400.0,1735603200.0,420000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,EC,Ecuador,420000.0,EUR,,,,False,,
Federico Vietto,federico-vietto,F. Vietto,F,,178.0,Right,15,822598,,883612800.0,,165000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,AR,Argentina,165000.0,EUR,,,,True,,
Davis Camacho,camacho-davis,D. Camacho,M,23,175.0,,1,990816,23.0,887068800.0,,180000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,EC,Ecuador,180000.0,EUR,,,,,M,
Wiston Fernández,wiston-fernandez,W. Fernández,M,7,182.0,Left,17,931581,7.0,883872000.0,,320000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,UY,Uruguay,320000.0,EUR,,,,,,
Danny Luna,danny-luna,D. Luna,M,30,165.0,Left,8,158417,30.0,675129600.0,1735603200.0,310000.0,LDU,ldu,LDU,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22367,LDU,False,0,5257,EC,Ecuador,#ffffff,#ffffff,#ffffff,EC,Ecuador,310000.0,EUR,,,False,False,,
Edwin Mesa,mesa-edwin,E. Mesa,D,23,,,1,1185465,23.0,899942400.0,1703980800.0,335000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,335000.0,EUR,,,False,,,
Juan Diego Rojas Caicedo,juan-diego-rojas-caicedo,J. D. R. Caicedo,F,25,178.0,,4,339997,25.0,725068800.0,1703980800.0,260000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,EC,Ecuador,260000.0,EUR,,,,False,,
Jesús Preciado,jesus-preciado,J. Preciado,M,10,,,5,843265,10.0,774921600.0,1798675200.0,325000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,325000.0,EUR,,,False,,,
Luis Aldair Arroyo Cabeza,luis-aldair-arroyo-cabeza,L. A. A. Cabeza,F,29,,,1,1517846,29.0,828921600.0,,,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,,,Luis Aldair Arroyo Cabeza,,,,,
Kleber Pinargote Lara,kleber-pinargote-lara,K. P. Lara,G,12,188.0,,23,1065598,12.0,1051401600.0,,260000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22891,IND,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,260000.0,EUR,Kleber Pinargote Lara,,,False,,
Bleiner Agrón,bleiner-agron,B. Agrón,D,6,185.0,Left,25,1066910,6.0,982972800.0,1703980800.0,415000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,CO,Colombia,415000.0,EUR,Bleiner Agrón,,,False,,
Óscar Villalba,oscar-villalba,Ó. Villalba,F,9,176.0,Right,3,1188874,9.0,673228800.0,,80000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,AR,Argentina,80000.0,EUR,Óscar Villalba,,,,,
Cristhian Valencia,cristhian-valencia,C. Valencia,M,36,185.0,Right,9,1105365,36.0,933897600.0,,425000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,EC,Ecuador,425000.0,EUR,Cristhian Valencia,,,False,,
Klebinho,klebinho,Kleber,M,2,164.0,Right,57,822507,2.0,902016000.0,1767139200.0,410000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,BR,Brazil,410000.0,EUR,,,,,,
Esnaider Cabezas,esnaider-cabezas,E. Cabezas,M,31,,,5,1102458,31.0,920073600.0,,265000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22891,IND,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,265000.0,EUR,Esnaider Cabezas,,,False,,
José Carabalí,jose-carabali,J. Carabalí,M,7,170.0,Left,17,1017480,7.0,864000000.0,1703980800.0,290000.0,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,290000.0,EUR,,,,,,
Walter Chalá,walter-chala,W. Chalá,F,11,179.0,Right,13,146608,11.0,698889600.0,1703980800.0,195000.0,LDU,ldu,LDU,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22367,LDU,False,0,5257,EC,Ecuador,#ffffff,#ffffff,#ffffff,EC,Ecuador,195000.0,EUR,,,,False,,
Andrés Micolta,andres-micolta,A. Micolta,D,33,194.0,,6,1466301,33.0,928627200.0,,,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,,,Andrés Micolta,,,,,
Darwin Suarez,darwin-suarez,D. Suarez,M,14,184.0,Right,2,846827,14.0,790300800.0,1703980800.0,425000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,425000.0,EUR,,,,,,
Roberto Ordóñez,roberto-ordonez,R. Ordóñez,F,17,185.0,Right,20,874641,17.0,484012800.0,1703980800.0,235000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,235000.0,EUR,,,,False,,
Walberto Caicedo,walberto-caicedo,W. Caicedo,M,31,180.0,Right,4,588594,31.0,695952000.0,1703980800.0,110000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,110000.0,EUR,,,,,,
