name,firstName,lastName,slug,shortName,position,jerseyNumber,height,preferredFoot,userCount,id,shirtNumber,dateOfBirthTimestamp,contractUntilTimestamp,proposedMarketValue,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.disabled,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,retired,deceased,gender
Dieguinho,,,dieguinho,Dieguinho,M,20,175.0,Right,72,1016930,20.0,815097600.0,1735603200.0,970000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,970000.0,EUR,,,
Nicolás Acevedo,,,nicolas-acevedo,Nicolás Acevedo,M,26,173.0,Right,296,959620,26.0,924048000.0,1767139200.0,4700000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,UY,Uruguay,4700000.0,EUR,False,,
Mateus Vital,,,mateus-vital,Mateus Vital,M,7,175.0,Right,659,823653,7.0,887241600.0,1767139200.0,3100000.0,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,79902,CRU,False,False,0,1954,BR,Brazil,#0033cc,#0033cc,#0033cc,BR,Brazil,3100000.0,EUR,False,,
Léo Cittadini,,,leo-cittadini,L. Cittadini,M,18,178.0,Left,197,332171,18.0,762307200.0,1767139200.0,1900000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,BR,Brazil,1900000.0,EUR,,,
Maximiliano Silvera,,,maximiliano-silvera,M. Silvera,F,17,176.0,Right,152,1121489,17.0,873417600.0,1703980800.0,825000.0,Santos,santos,Santos,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,87820,SAN,False,False,0,1968,BR,Brazil,#ffffff,#ffffff,#ffffff,UY,Uruguay,825000.0,EUR,,,
Nathan,,,nathan,Nathan,M,14,177.0,Right,347,358538,14.0,826675200.0,1767139200.0,1800000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,1800000.0,EUR,False,,
Fábio,,,fabio,Fábio,D,2,172.0,Right,379,40677,2.0,647481600.0,1735603200.0,950000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,950000.0,EUR,,,
Diogo Oliveira,,,diogo-oliveira,Diogo Oliveira,F,18,194.0,Right,113,1018176,18.0,849657600.0,1703980800.0,950000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,950000.0,EUR,False,False,
Alan Franco,,,alan-franco,Alan Franco,M,23,174.0,Right,599,822729,23.0,903657600.0,1719705600.0,3200000.0,Atlético Mineiro,atletico-mineiro,Atlético-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,104112,ATL,False,False,0,1977,BR,Brazil,#000000,#ffffff,#ffffff,EC,Ecuador,3200000.0,EUR,False,False,
Daniel Ruiz,Daniel Ruiz,,daniel-ruiz,D. Ruiz,M,18,171.0,Left,818,1098305,18.0,996451200.0,1767139200.0,4300000.0,Millonarios,millonarios,Millonarios,M,Football,football,1,"Primera A, Clausura",primera-a-clausura,#002c6d,#00afcf,Colombia,colombia,Football,football,1.0,274.0,colombia,CO,19213.0,11536.0,False,30381,MIL,False,False,0,6117,CO,Colombia,#0000cc,#0000cc,#0000cc,CO,Colombia,4300000.0,EUR,False,False,
Yago Felipe,,,yago-felipe,Yago Felipe,M,20,174.0,Right,168,552164,20.0,791769600.0,1767139200.0,1900000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,BR,Brazil,1900000.0,EUR,False,,
Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169.0,Right,82,931538,70.0,900547200.0,1751241600.0,390000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,390000.0,EUR,False,False,
Victor Luis,,,victor-luis,Victor Luis,D,26,180.0,Left,254,252781,26.0,740793600.0,1735603200.0,860000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,860000.0,EUR,,,
Ângelo,Ângelo,,angelo,Ângelo,M,23,173.0,Left,6542,1086455,23.0,1103587200.0,1719705600.0,16200000.0,Strasbourg,strasbourg,Strasbourg,M,Football,football,1,Ligue 1,ligue-1,#091c3e,#a9c011,France,france,Football,football,1.0,7.0,france,FR,520283.0,34.0,False,41432,RCS,False,False,0,1659,FR,France,#00458e,#ffffff,#ffffff,BR,Brazil,16200000.0,EUR,,,
Gabriel Mercado,,,gabriel-mercado,Gabriel Mercado,D,25,180.0,Right,480,128376,25.0,543024000.0,1703980800.0,270000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,AR,Argentina,270000.0,EUR,,,
Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,22,184.0,Left,206,121221,22.0,613353600.0,1703980800.0,230000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,230000.0,EUR,False,,
Vina,,,vina,Vina,M,29,177.0,Right,1261,1101714,29.0,671673600.0,1719705600.0,1100000.0,Al Hazem,al-hazem,Al Hazem,M,Football,football,1,Saudi Professional League,saudi-professional-league,#0d1539,#61ab34,Saudi Arabia,saudi-arabia,Football,football,1.0,310.0,saudi-arabia,SA,169007.0,955.0,False,10211,HAZ,False,False,0,168086,SA,Saudi Arabia,#030ed9,#ffff00,#ffff00,BR,Brazil,1100000.0,EUR,False,,
Silvio Romero,,,silvio-romero,S. Romero,F,18,175.0,Right,287,174937,18.0,585532800.0,1703980800.0,825000.0,Fortaleza,fortaleza,Fortaleza,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,73132,FOR,False,False,0,2020,BR,Brazil,#0000ff,#ff0000,#ff0000,AR,Argentina,825000.0,EUR,,,
Richard Ríos,,,richard-rios,R. Ríos,M,27,185.0,Both,1956,1015292,27.0,959904000.0,1798675200.0,2700000.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,204701,PAL,False,False,0,1963,BR,Brazil,#339966,#336633,#336633,CO,Colombia,2700000.0,EUR,False,False,
Gilberto,,,gilberto,Gilberto,D,2,181.0,Right,928,261687,2.0,731462400.0,1782777600.0,4200000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,BR,Brazil,4200000.0,EUR,False,False,
Felipe Carballo,,,felipe-carballo,F. Carballo,M,8,177.0,Right,555,805038,8.0,844387200.0,1798675200.0,4600000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,UY,Uruguay,4600000.0,EUR,,,
Matías Segovia,,,matias-segovia,Matías Segovia,M,10,165.0,Left,1190,988622,10.0,1041638400.0,1798675200.0,3600000.0,Botafogo,botafogo,Botafogo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,100509,BOT,False,False,0,1958,BR,Brazil,#000000,#ffffff,#ffffff,PY,Paraguay,3600000.0,EUR,False,False,
Aderlan,,,aderlan,Aderlan,D,13,180.0,Right,164,584432,13.0,650937600.0,1735603200.0,735000.0,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,58804,BRA,False,False,0,1999,BR,Brazil,#363636,#d8d8d6,#d8d8d6,BR,Brazil,735000.0,EUR,,,
Renzo Saravia,,,renzo-saravia,R. Saravia,D,26,178.0,Right,573,315916,26.0,740188800.0,1767139200.0,2000000.0,Atlético Mineiro,atletico-mineiro,Atlético-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,104112,ATL,False,False,0,1977,BR,Brazil,#000000,#ffffff,#ffffff,AR,Argentina,2000000.0,EUR,,,
Juan,,,juan,Juan,F,31,176.0,Right,411,1009928,31.0,1015459200.0,1735603200.0,1100000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,1100000.0,EUR,False,,
Rafael Elias,,,rafael-elias,Rafael Elias,F,40,179.0,Left,277,928527,40.0,923875200.0,1798675200.0,3200000.0,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,79902,CRU,False,False,0,1954,BR,Brazil,#0033cc,#0033cc,#0033cc,BR,Brazil,3200000.0,EUR,False,,
Henrique Dourado,,,henrique-dourado,Henrique,F,9,184.0,Left,371,329219,9.0,621820800.0,,185000.0,Chapecoense,chapecoense,Chapecoense,M,Football,football,1,Brasileirão Série B,brasileirao-serie-b,#3F01FF,#c5be02,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,84594.0,390.0,False,18495,CHA,False,False,0,21845,BR,Brazil,#009966,#ffffff,#ffffff,BR,Brazil,185000.0,EUR,False,,
Robert,Robert,,robert,Robert,F,80,174.0,Right,76,1500254,80.0,1115942400.0,1830211200.0,260000.0,Cruzeiro U20,cruzeiro-u20,Cruzeiro,M,Football,football,1,U20 Copa do Brasil,u20-copa-do-brasil,#a88d18,#72792f,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,3199.0,9491.0,False,5441,CRU,False,False,0,200655,BR,Brazil,#0033cc,#000000,#000000,BR,Brazil,260000.0,EUR,False,False,
David Braz,,,david-braz,D. Braz,D,44,187.0,Right,294,46942,44.0,548553600.0,1719705600.0,160000.0,Fluminense,fluminense,Fluminense,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,113402,FLU,False,False,0,1961,BR,Brazil,#660000,#006633,#006633,BR,Brazil,160000.0,EUR,,,
Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,31,174.0,Both,108,959005,31.0,924652800.0,1714435200.0,270000.0,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,79902,CRU,False,False,0,1954,BR,Brazil,#0033cc,#0033cc,#0033cc,BR,Brazil,270000.0,EUR,False,,
Matheus Carvalho,Matheus Carvalho,,matheus-carvalho,Matheus Carvalho,M,85,174.0,Left,104,1391962,85.0,1016409600.0,1714435200.0,110000.0,Vasco da Gama,vasco-da-gama,Vasco,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,103340,VAS,False,False,0,1974,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,110000.0,EUR,False,,
Bruno Viana,,,bruno-viana,Bruno Viana,D,36,187.0,Right,279,804703,36.0,791942400.0,1719705600.0,1700000.0,Al Hazem,al-hazem,Al Hazem,M,Football,football,1,Saudi Professional League,saudi-professional-league,#0d1539,#61ab34,Saudi Arabia,saudi-arabia,Football,football,1.0,310.0,saudi-arabia,SA,169007.0,955.0,False,10211,HAZ,False,False,0,168086,SA,Saudi Arabia,#030ed9,#ffff00,#ffff00,BR,Brazil,1700000.0,EUR,False,,
Breno Herculano,,,breno-herculano,B. Herculano,F,18,189.0,Right,17,1018671,18.0,919123200.0,1767139200.0,105000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,105000.0,EUR,False,,
Marlon,,,marlon,Marlon,D,4,182.0,Right,536,331853,4.0,810432000.0,1719705600.0,6200000.0,Fluminense,fluminense,Fluminense,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,113402,FLU,False,False,0,1961,BR,Brazil,#660000,#006633,#006633,BR,Brazil,6200000.0,EUR,False,False,
Daniel Jr,,,daniel-jr,Daniel Jr,M,11,177.0,Left,130,1172052,11.0,1020902400.0,1719705600.0,1500000.0,Akhmat Grozny,akhmat-grozny,Akhmat,M,Football,football,1,Premier Liga,premier-liga,#2580C3,#E94A51,Russia,russia,Football,football,1.0,21.0,russia,RU,36449.0,203.0,False,4436,AKH,,False,0,5131,RU,Russia,#ffffff,#009966,#009966,BR,Brazil,1500000.0,EUR,False,,
Alexandre Jesus,,,alexandre-jesus,Alexandre Jesus,F,20,184.0,Right,53,1016865,20.0,1000598400.0,1767139200.0,160000.0,Fluminense,fluminense,Fluminense,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,113402,FLU,False,False,0,1961,BR,Brazil,#660000,#006633,#006633,BR,Brazil,160000.0,EUR,False,,
Keiller,,,keiller,Keiller,G,1,193.0,Right,185,840082,1.0,846547200.0,1798675200.0,1400000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,BR,Brazil,1400000.0,EUR,,,
Jadsom,,,jadsom,Jadsom,M,5,176.0,Right,195,964127,5.0,990316800.0,1767139200.0,2900000.0,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,58804,BRA,False,False,0,1999,BR,Brazil,#363636,#d8d8d6,#d8d8d6,BR,Brazil,2900000.0,EUR,,,
Isidro Pitta,,,isidro-pitta,Isidro Pitta,F,9,183.0,Right,448,979861,9.0,934588800.0,1798675200.0,2600000.0,Cuiabá,cuiaba,Cuiabá,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,31008,CUI,False,False,0,49202,BR,Brazil,#ffffff,#006600,#006600,PY,Paraguay,2600000.0,EUR,False,,
Henrique,,,henrique,Henrique,D,3,185.0,Right,125,37288,3.0,529632000.0,,135000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,135000.0,EUR,,,
Fausto Vera,,,fausto-vera,Fausto Vera,M,5,181.0,Right,1664,930690,5.0,954028800.0,1798675200.0,6700000.0,Corinthians,corinthians,Corinthians,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,174419,COR,False,False,0,1957,BR,Brazil,#ffffff,#000000,#000000,AR,Argentina,6700000.0,EUR,False,,
Jonathan Cafú,,,jonathan-cafu,Jonathan Cafú,F,7,175.0,Right,210,790103,7.0,679104000.0,1703980800.0,485000.0,Cuiabá,cuiaba,Cuiabá,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,31008,CUI,False,False,0,49202,BR,Brazil,#ffffff,#006600,#006600,BR,Brazil,485000.0,EUR,False,,
Carlos Alberto,,,carlos-alberto,Carlos Alberto,F,27,179.0,Right,164,1008700,27.0,1018742400.0,1703980800.0,1300000.0,Botafogo,botafogo,Botafogo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,100509,BOT,False,False,0,1958,BR,Brazil,#000000,#ffffff,#ffffff,BR,Brazil,1300000.0,EUR,False,,
Alan Kardec,,,alan-kardec,Alan Kardec,F,14,185.0,Right,410,39656,14.0,600566400.0,1735603200.0,450000.0,Atlético Mineiro,atletico-mineiro,Atlético-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,104112,ATL,False,False,0,1977,BR,Brazil,#000000,#ffffff,#ffffff,BR,Brazil,450000.0,EUR,False,,
Kayky,Kayky,,kayky,Kayky,M,37,175.0,Left,2093,1106151,37.0,1055289600.0,1703980800.0,7600000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,BR,Brazil,7600000.0,EUR,False,False,
Jean Dias,,,jean-dias,J. Dias,M,38,170.0,Right,65,1047201,38.0,656553600.0,1703980800.0,570000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,BR,Brazil,570000.0,EUR,False,,
Matheus França,Matheus França,,matheus-franca,Matheus França,F,11,184.0,Right,2506,1116593,11.0,1080777600.0,1845936000.0,15500000.0,Crystal Palace,crystal-palace,Crystal Palace,M,Football,football,1,Premier League,premier-league,#3c1c5a,#f80158,England,england,Football,football,1.0,1.0,england,EN,1356259.0,17.0,False,115848,CRY,False,False,0,7,EN,England,#0033ff,#b90d2b,#b90d2b,BR,Brazil,15500000.0,EUR,False,False,
Alemão,,,alemao,Alemão,F,14,182.0,Right,515,981604,14.0,891388800.0,1719705600.0,3300000.0,Real Oviedo,real-oviedo,Real Oviedo,M,Football,football,1,LaLiga 2,laliga-2,#2f4a89,#e89823,Spain,spain,Football,football,1.0,32.0,spain,ES,59115.0,54.0,False,13677,OVI,,False,0,2851,ES,Spain,#3300ff,#ffffff,#ffffff,BR,Brazil,3300000.0,EUR,False,False,
Ryan,Ryan,,ryan,Ryan,D,66,177.0,Left,63,1086990,66.0,1021334400.0,1703980800.0,485000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,BR,Brazil,485000.0,EUR,False,,
Pedro Henrique,,,pedro-henrique,P. Henrique,M,28,179.0,Right,453,219190,28.0,645494400.0,1719705600.0,1800000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,BR,Brazil,1800000.0,EUR,,,
David Terans,,,david-terans,David Terans,M,80,176.0,Left,945,586662,80.0,776563200.0,1782777600.0,3700000.0,Pachuca,pachuca,Pachuca,M,Football,football,1,"Liga MX, Clausura",liga-mx-clausura,#cd2c25,#52b030,Mexico,mexico,Football,football,1.0,12.0,mexico,MX,27478.0,11620.0,False,15115,PAC,,False,0,1936,MX,Mexico,#ffffff,#008bce,#008bce,UY,Uruguay,3700000.0,EUR,False,,
João Pedro,,,joao-pedro,João Pedro,D,18,179.0,Right,351,605528,18.0,848016000.0,1703980800.0,865000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,865000.0,EUR,False,,
Pedro Geromel,,,pedro-geromel,P. Geromel,D,3,190.0,Right,578,13338,3.0,496108800.0,1703980800.0,230000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,230000.0,EUR,,,
Talles Costa,,,talles-costa,T. Costa,M,37,176.0,Right,407,1002360,37.0,1028246400.0,1735603200.0,1900000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,1900000.0,EUR,,,
Robson Bambu,,,robson-bambu,R. Bambu,D,30,184.0,Right,347,923186,30.0,879292800.0,1703980800.0,2400000.0,Vasco da Gama,vasco-da-gama,Vasco,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,103340,VAS,False,False,0,1974,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,2400000.0,EUR,,,
Eric Ramires,,,eric-ramires,Eric Ramires,M,7,172.0,Right,312,950545,7.0,965865600.0,1798675200.0,4099999.0,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,58804,BRA,False,False,0,1999,BR,Brazil,#363636,#d8d8d6,#d8d8d6,BR,Brazil,4099999.0,EUR,,,
David,,,david,David,F,22,179.0,Right,559,840291,22.0,813888000.0,1703980800.0,1600000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,1600000.0,EUR,,,
Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,M,36,178.0,Right,42,1175493,36.0,1033516800.0,1767139200.0,155000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,155000.0,EUR,False,,M
