yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
1,44,996,124,0,68.75,3,16,16,60,11,11,48.48,61.86,3,6.96,Facundo Mansilla,facundo-mansilla,40,1087335,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
5,21,2340,320,0,50.0,29,26,103,124,23,26,55.08,54.15,12,6.96,Gastón Benavídez,gaston-benavidez,45,981452,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
4,33,2086,268,0,58.93,11,25,50,83,17,24,46.73,50.92,7,6.96,Jalil Elias,jalil-elias,154,797031,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,16,1510,306,0,55.17,13,22,95,111,22,19,46.34,47.44,29,6.95,Alexis Castro,alexis-castro,59,801037,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,5,1131,168,0,41.67,17,19,69,74,5,12,50.36,49.66,15,6.95,Lautaro Giaccone,lautaro-giaccone,156,1087087,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
2,12,1168,193,0,33.33,22,22,80,92,14,12,49.38,46.46,21,6.95,Francisco Pizzini,francisco-pizzini,86,257475,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,12,634,127,0,66.67,8,11,38,50,8,8,63.33,64.1,6,6.95,Leonardo Jara,leonardo-jara,57,250933,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,0,106,27,0,0.0,5,6,15,15,1,0,55.56,51.72,4,6.95,Exequiel Zeballos,exequiel-zeballos,1829,1003011,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,0,47,6,0,0.0,1,2,2,2,1,0,40.0,33.33,2,6.95,Facundo Echevarría,facundo-echevarria,15,1094181,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
5,33,2160,236,1,54.1,5,24,53,86,20,24,60.23,57.72,3,6.95,Bruno Bianchi,bruno-felix-bianchi,11,34007,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
4,20,1394,226,0,55.56,15,18,67,87,10,15,55.83,55.77,17,6.95,Frank Fabra,frank-fabra,1201,247741,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
5,49,1332,141,0,68.06,7,18,34,83,19,16,54.84,61.94,1,6.95,Bruno Valdez,bruno-valdez,302,587110,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,2,64,15,0,100.0,1,2,8,10,0,0,88.89,90.91,0,6.95,Ruben Martinez,martinez-ruben,9,1484796,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
0,0,135,14,0,0.0,0,2,0,0,0,1,0.0,0.0,0,6.95,Manuel Vicentini,manuel-vicentini,17,256935,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,6,2430,240,0,85.71,8,27,9,15,0,27,81.82,83.33,1,6.95,Lucas Hoyos,lucas-hoyos,62,106111,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,1,1298,305,1,20.0,14,25,86,87,21,15,44.79,44.16,22,6.95,Matías Esquivel,matias-esquivel,132,989871,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
7,132,1623,307,0,50.57,32,26,52,184,36,17,40.31,47.18,26,6.94,Javier Toledo,javier-toledo,48,33776,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
7,35,1009,126,0,58.33,4,13,24,59,11,11,61.54,59.6,2,6.94,Gastón Suso,gaston-suso,22,850925,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
1,16,957,249,0,50.0,11,18,59,75,17,13,43.38,44.64,32,6.94,Walter Bou,walter-bou,239,558816,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
7,15,2001,383,0,41.67,30,25,134,149,27,25,54.47,52.84,15,6.94,Nicolás Castro,nicolas-castro,38,896985,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
2,5,329,79,0,50.0,11,6,27,32,7,3,52.94,52.46,3,6.94,Mateo Del Blanco,del-blanco-mateo,10,1183059,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
7,5,1542,375,0,22.73,44,21,168,173,28,20,53.16,51.18,32,6.94,Hernán López,hernan-lopez,292,981007,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
4,13,1178,252,0,46.43,13,22,59,72,10,14,54.13,52.55,15,6.94,Aaron Molinas,aaron-molinas,326,1022257,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
7,74,2086,370,0,64.35,19,24,92,166,23,23,57.5,60.36,7,6.93,Gustavo Canto,canto-gustavo,19,792153,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
1,4,270,20,0,66.67,0,3,7,11,2,3,58.33,61.11,2,6.93,Alexis Francisco Flores,alexis-francisco-flores,99,1003008,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
5,10,1782,468,0,32.26,49,25,172,182,22,20,55.66,53.53,47,6.93,Vicente Taborda,vicente-taborda,356,1131037,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
8,63,2056,326,1,44.06,25,24,48,111,31,23,36.92,40.66,29,6.93,Leandro Díaz,leandro-diaz,294,107397,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
3,19,1488,249,0,54.29,23,24,75,94,19,17,55.56,55.29,13,6.93,Enzo Roldán,enzo-roldan,66,1022263,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,7,1438,212,0,46.67,18,18,68,75,20,16,53.97,53.19,17,6.93,Luis Advíncula,luis-advincula,2047,149850,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,50,1548,244,0,36.76,23,23,78,128,32,17,46.99,42.38,28,6.93,Milton Giménez,milton-gimenez,194,1092308,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,32,1904,375,0,47.76,20,23,92,124,20,22,57.5,54.63,16,6.93,Sasha Marcich,sasha-marcich,44,992126,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
5,48,1988,254,1,60.76,25,24,78,126,24,23,61.42,61.17,8,6.92,Nicolás Figal,nicolas-figal,290,579350,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,43,1967,344,0,42.57,36,25,131,174,29,23,48.16,46.65,34,6.92,Pedro de la Vega,pedro-de-la-vega,1009,953844,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
2,6,2250,201,0,100.0,3,25,4,10,0,25,80.0,90.91,0,6.92,Mariano Andújar,mariano-andujar,90,12758,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
1,9,2430,215,0,90.0,2,27,2,11,1,27,40.0,73.33,0,6.92,Facundo Cambeses,cambeses-facundo,95,836159,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
3,70,1615,254,0,67.96,17,22,62,132,14,17,63.92,66.0,5,6.92,Ignacio Vazquez,ignacio-vazquez,10,883922,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,7,1057,155,0,31.82,12,19,49,56,7,12,56.32,51.38,6,6.92,Ariel Rojas,ariel-rojas,17,147583,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
10,12,1765,226,0,48.0,13,22,69,81,31,21,44.52,45.0,13,6.91,Pol Fernández,pol-fernandez,273,250231,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
2,37,1906,260,0,52.11,13,22,64,101,15,22,58.18,55.8,19,6.91,Zaid Romero,zaid-romero,103,1108450,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,36,2148,205,0,35.64,16,27,47,83,15,24,40.52,38.25,30,6.91,Martín Cauteruccio,martin-cauteruccio,242,47435,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
4,13,2414,453,0,31.71,29,27,71,84,24,27,41.76,39.81,22,6.91,Iván Tapia,ivan-tapia,112,992084,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
6,24,1258,184,0,61.54,14,19,70,94,29,16,46.05,49.21,9,6.91,Francis Mac Allister,francis-mac-allister,80,1089454,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
4,29,1866,381,0,56.86,5,22,66,95,13,22,52.8,53.98,8,6.91,Gonzalo Bettini,gonzalo-bettini,17,581630,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
3,60,2146,181,1,69.77,6,24,35,95,10,24,67.31,68.84,1,6.91,Juan Manuel Insaurralde,juan-manuel-insaurralde,38,93196,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
5,7,1536,269,0,43.75,48,20,93,100,14,18,56.36,55.25,17,6.91,Cristian Ferreira,cristian-ferreira,228,909608,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
8,35,1884,217,1,59.32,29,22,81,116,24,21,53.29,54.98,12,6.9,Juan Sforza,juan-sforza,423,1003013,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,3,1980,247,0,100.0,1,22,0,3,1,22,0.0,50.0,0,6.9,Ramiro Macagno,ramiro-macagno,48,818326,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
4,17,1319,295,0,56.67,29,23,110,127,15,13,52.13,52.7,25,6.9,Gianluca Prestianni,gianluca-prestianni,1555,1201395,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,10,2430,303,0,100.0,7,27,6,16,0,27,100.0,100.0,0,6.9,Rodrigo Rey,rodrigo-rey,110,158249,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
2,20,1144,117,1,62.5,7,13,30,50,8,13,69.77,66.67,2,6.9,José Canale,jose-canale,57,877452,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,8,587,130,0,66.67,3,9,31,39,7,6,68.89,68.42,2,6.9,Lucas Carrizo,lucas-carrizo,18,871798,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,0,19,4,0,0.0,0,1,1,1,0,0,100.0,100.0,0,6.9,Facundo Lencioni,facundo-lencioni,19,1118270,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,1,90,12,0,25.0,0,1,4,5,0,1,100.0,62.5,0,6.9,Tomas Olmos,olmos-tomas,5,1485101,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
8,123,2340,309,0,69.49,11,26,63,186,22,26,63.0,67.15,1,6.9,Fernando Alarcón,fernando-alarcon,25,797020,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
1,43,2234,432,1,58.11,41,25,159,202,23,25,57.82,57.88,34,6.9,Francisco Ortega,francisco-ortega,749,913647,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
4,16,1013,184,0,29.63,16,21,61,77,15,10,52.14,45.03,10,6.9,Erik Ramírez,erik-ramirez,103,792334,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
3,8,1149,233,0,30.77,26,21,66,74,12,11,51.97,48.37,18,6.9,Sergio Quiroga,sergio-quiroga,15,885010,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,20,1406,323,0,48.78,32,16,84,104,18,16,58.74,56.52,10,6.89,Rodrigo Insúa,rodrigo-insua,21,1020511,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
5,34,1346,121,0,58.62,2,16,31,65,16,15,51.67,55.08,2,6.89,Emanuel Olivera,emanuel-olivera,37,129500,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,41,1300,117,1,63.08,2,15,13,54,16,15,38.24,54.55,1,6.89,Erik Godoy,erik-godoy,56,249427,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,40,1257,131,0,70.18,4,16,21,61,7,14,56.76,64.89,1,6.89,Emanuel Aguilera,emanuel-aguilera,48,147576,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,10,2250,264,0,90.91,2,25,4,14,0,25,66.67,82.35,0,6.89,Gonzalo Marinelli,gonzalo-marinelli,41,42571,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,10,1529,311,0,43.48,23,24,70,80,15,18,46.98,46.51,21,6.89,Lucas Menossi,lucas-menossi,64,249429,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,11,1460,301,0,44.0,10,18,75,86,12,16,58.14,55.84,8,6.89,Sebastián Prieto,sebastian-prieto,15,946305,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,11,1505,371,0,35.48,18,21,69,80,14,17,52.27,49.08,16,6.89,Kevin Zenón,kevin-zenon,181,989863,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,55,1679,215,1,60.44,2,20,32,87,12,19,66.67,62.59,0,6.89,Fernando Tobio,fernando-tobio,32,80918,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
2,36,1345,145,0,72.0,21,24,66,102,14,13,65.35,67.55,4,6.88,Agustín Cardozo,agustin-cardozo,34,851824,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,70,1856,269,0,71.43,8,22,51,121,18,21,57.95,65.05,2,6.88,Alejandro Maciel,alejandro-maciel,34,895336,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
5,8,1240,233,0,34.78,15,20,57,65,20,16,38.26,37.79,21,6.88,Alan Lescano,alan-lescano,96,1186068,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
4,6,1339,296,0,46.15,24,20,101,107,17,15,50.0,49.77,17,6.88,Brian Aguirre,brian-aguirre,801,1084962,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
2,68,1447,306,0,52.71,14,24,66,134,20,16,38.82,44.82,28,6.88,Tomás Conechny,tomas-conechny,146,822607,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,15,879,151,0,45.45,2,13,20,35,4,11,55.56,50.72,3,6.88,Nicolás Colazo,nicolas-colazo,32,106294,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
3,34,1836,202,0,39.53,19,25,51,85,15,20,46.79,43.59,22,6.88,Jorge Recalde,jorge-recalde,221,312820,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,0,130,22,0,0.0,2,4,14,14,1,0,73.68,73.68,1,6.88,Francesco Lo Celso,francesco-lo-celso,75,989850,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
4,23,1472,209,0,53.49,14,23,67,90,19,17,50.76,51.43,12,6.87,Adrián Sánchez,adrian-sanchez,41,1009957,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
3,44,1798,267,2,59.46,24,22,104,148,32,22,57.78,58.27,5,6.87,Alejandro Cabrera,alejandro-cabrera,44,981449,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,27,1509,273,0,45.76,25,22,99,126,20,20,52.94,51.22,22,6.87,Ramón Sosa,ramon-sosa,684,1015733,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
7,31,1704,344,1,62.0,25,21,125,156,31,19,59.24,59.77,16,6.87,Emanuel Insua,emanuel-insua,59,250345,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
4,40,1014,138,1,63.49,8,15,26,66,13,11,55.32,60.0,1,6.87,Nicolás Valentini,nicolas-valentini,358,1116570,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,10,240,35,0,71.43,1,9,10,20,1,2,90.91,80.0,0,6.87,Diego Novaretti,diego-novaretti,10,92021,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,33,1666,310,0,60.0,16,20,90,123,22,19,60.4,60.29,7,6.87,Guillermo Soto,guillermo-soto,323,924526,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
4,41,1977,355,0,53.95,27,23,109,150,28,22,59.24,57.69,10,6.87,Guillermo Benitez,guillermo-benitez,13,830583,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,19,1654,215,0,38.0,9,24,57,76,25,21,44.88,42.94,13,6.87,Leandro Maciel,leandro-maciel,17,840847,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
3,20,1619,257,0,37.04,26,21,105,125,19,20,48.17,45.96,33,6.87,Rodrigo Aliendro,rodrigo-aliendro,180,830748,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
0,22,2415,255,0,45.83,20,27,113,135,24,27,54.85,53.15,9,6.87,Santiago Longo,longo-santiago,65,990171,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,11,1509,256,0,28.95,10,18,58,69,17,17,55.24,48.25,4,6.86,Nicolás Morgantini,nicolas-morgantini,7,941545,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
2,16,454,71,0,37.21,15,11,28,44,9,3,59.57,48.89,4,6.86,Nicolás Reniero,nicolas-reniero,93,992523,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
5,74,1372,191,0,47.13,26,19,61,135,27,16,44.53,45.92,20,6.86,Andrés Vombergar,andres-vombergar,176,894415,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,11,264,60,1,61.11,8,10,25,36,5,3,59.52,60.0,5,6.86,Tomás Gonzalez,tomas-gonzalez,36,1187055,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
2,32,1318,148,0,62.75,18,17,73,105,24,15,54.07,56.45,7,6.86,Iván Rossi,ivan-rossi,24,581728,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
2,13,1086,182,0,26.0,15,24,55,68,15,11,51.4,43.31,16,6.86,Lucas Melano,lucas-melano,38,249071,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
10,25,1694,289,1,54.35,55,21,158,183,29,20,61.0,60.0,20,6.86,Ignacio Miramón,ignacio-miramon,642,1090319,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
4,1,1515,230,1,6.25,17,25,38,39,19,18,38.0,33.62,18,6.86,Gabriel Hauche,gabriel-hauche,182,38784,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,24,1122,117,0,63.16,12,18,70,94,11,14,57.38,58.75,9,6.86,Sebastián Prediger,sebastian-prediger,16,78851,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,5,1350,184,0,41.67,28,23,97,102,13,13,53.89,53.13,37,6.85,Cristian Medina,cristian-medina,1063,1003010,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,15,829,78,0,57.69,2,12,28,43,6,8,62.22,60.56,4,6.85,Emiliano Insúa,emiliano-insua,78,20738,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
4,38,1573,192,0,61.29,5,19,42,80,13,18,59.15,60.15,2,6.85,Nicolás Meriano,nicolas-meriano,31,1117093,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,46,1748,316,0,59.74,23,23,92,138,15,20,60.53,60.26,17,6.85,Juan Ignacio Díaz,juan-ignacio-diaz,17,896624,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
9,72,2160,486,0,69.23,26,24,118,190,39,24,48.96,55.07,15,6.85,Ayrton Costa,ayrton-costa,62,976485,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
10,11,1712,173,0,42.31,14,24,77,88,26,20,52.03,50.57,16,6.85,Alan Varela,alan-varela,2473,1066560,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,0,295,30,0,0.0,0,4,1,1,0,3,100.0,100.0,0,6.85,Matías Tagliamonte,matias-tagliamonte,52,871837,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
1,70,762,124,0,53.44,15,17,24,94,12,8,42.86,50.27,12,6.85,Guido Carrillo,guido-carrillo,289,174519,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
9,51,2288,323,0,29.82,24,26,59,110,48,26,35.54,32.64,28,6.85,Adrian Martinez,martinez-adrian,163,906811,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
4,92,1198,158,0,53.8,13,24,32,124,32,13,32.99,46.27,16,6.85,Nicolás Cordero,nicolas-cordero,131,860051,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
5,27,2021,347,1,50.0,11,24,84,111,30,24,48.55,48.9,8,6.85,Alexis Soto,alexis-soto,55,824513,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
3,13,1952,309,0,34.21,23,27,73,86,29,25,38.42,37.72,33,6.84,Mateo Coronel,mateo-coronel,237,898982,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,4,1739,369,0,10.0,27,27,80,84,10,21,45.45,38.89,39,6.84,Santiago Rodríguez,santiago-rodriguez,38,897000,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,0,765,58,0,0.0,0,9,0,0,0,8,0.0,0.0,0,6.84,Gastón Gómez,gaston-gomez,59,830775,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,32,1089,73,0,74.42,2,17,4,36,7,13,28.57,63.16,0,6.84,Alejandro Donatti,alejandro-donatti,25,249425,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
3,26,2226,360,0,54.17,25,26,113,139,20,26,52.56,52.85,26,6.84,Matías Orihuela,matias-orihuela,18,584422,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
4,6,990,166,2,54.55,41,19,96,102,15,10,61.15,60.71,15,6.84,Ezequiel Fernández,ezequiel-fernandez,967,1003012,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,3,937,128,0,33.33,25,13,62,65,7,10,52.54,51.18,12,6.84,Walter Montoya,walter-montoya,70,341077,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
3,26,1287,165,1,61.9,17,21,67,93,17,13,51.94,54.39,18,6.84,Federico Redondo,federico-redondo,1573,1117026,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
7,19,1258,152,0,37.25,23,22,57,76,19,15,50.89,46.63,11,6.84,Lisandro López,lisandro-lopez,307,13207,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
5,52,1897,230,0,59.77,20,22,86,138,27,21,49.43,52.87,22,6.84,Baldomero Perlaza,baldomero-perlaza,157,285611,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,2,990,102,0,100.0,1,11,1,3,0,11,100.0,100.0,0,6.84,Sebastián Moyano,sebastian-moyano,18,147578,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
4,6,2250,270,0,100.0,5,25,7,13,0,25,87.5,92.86,0,6.84,Lucas Cháves,lucas-chaves,77,789855,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
5,7,2340,266,0,100.0,7,26,11,18,1,26,91.67,94.74,0,6.83,Diego Rodríguez,diego-rodriguez,56,38266,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
4,21,1339,262,0,48.84,6,19,40,61,11,14,48.19,48.41,7,6.83,Marcelo Benítez,marcelo-benitez,29,583660,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
3,16,1349,233,0,30.19,17,16,71,87,23,16,43.56,40.28,21,6.83,Juan Bisanz,juan-bisanz,44,1489941,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
6,48,2340,280,0,46.6,9,26,73,121,30,26,57.48,52.61,4,6.83,Facundo Garcés,facundo-garces,89,879875,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
2,7,505,97,1,63.64,11,10,39,46,12,6,52.7,54.12,6,6.83,Martín Payero,martin-payero,377,895592,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,14,934,223,0,70.0,13,17,65,79,21,11,50.39,53.02,9,6.83,Marcos Portillo,marcos-portillo,46,1167858,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
4,21,1072,163,0,55.26,6,14,28,49,16,12,48.28,51.04,1,6.83,Marcelo Ortíz,marcelo-ortiz,5,895340,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
6,9,2151,439,0,31.03,39,26,132,141,16,25,46.64,45.19,57,6.83,Ulises Sánchez,ulises-sanchez,119,992114,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,7,1880,377,0,20.59,54,27,118,125,14,22,50.86,46.99,42,6.83,Lautaro Guzmán,lautaro-guzman,79,960016,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
3,29,974,114,0,69.05,4,15,34,63,14,9,58.62,63.0,4,6.83,Facundo Roncaglia,facundo-roncaglia,159,34391,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
3,66,2002,229,0,53.66,9,23,45,111,15,22,53.57,53.62,6,6.83,Paolo Goltz,paolo-goltz,43,174825,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
