goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
1,76.92,5,0,0,1,1.89,30,3.33,3,1,3,1,8,0,0,0,0.0,10,17,0,1,0,0.0,7.0,Cristian Lema,cristian-lema,143,106384,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.99,Santiago Mele,santiago-mele,219,846421,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
2,81.82,5,0,1,0,0.46,18,11.11,0,0,1,0,5,0,0,0,0.0,18,8,0,1,2,0.0,6.99,Jorge Rodríguez,jorge-rodriguez,109,583332,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
1,60.0,1,0,0,0,0.73,7,14.29,0,0,0,0,3,0,0,1,0.0,6,3,0,1,0,0.0,6.99,Marco Pellegrino,pellegrino-marco,735,1095023,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,50.0,3,0,0,0,0.83,15,0.0,0,0,3,1,4,0,0,0,0.0,5,8,0,0,0,0.0,6.99,Claudio Corvalán,claudio-corvalan,19,249383,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,85.71,4,0,0,0,1.12,11,9.09,0,1,2,1,2,0,0,0,0.0,6,5,0,1,0,0.0,6.98,Leonardo Morales,leonardo-morales,72,895342,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.98,José Devecchi,jose-devecchi,83,578460,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,72.73,6,0,0,1,0.76,17,11.76,4,0,0,0,5,0,0,2,0.0,8,6,0,2,0,0.0,6.98,Bautista Kociubinski,bautista-kociubinski,58,1086935,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
4,31.25,8,0,2,2,2.98,44,9.09,0,1,1,1,12,0,0,1,0.0,5,24,0,2,2,0.0,6.98,Santiago Ascacíbar,santiago-ascacibar,594,830667,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.98,Pablo Minissale,pablo-minissale,40,1017448,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
0,0.0,0,0,0,1,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.98,Alejandro Medina,alejandro-medina,25,941532,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
1,40.0,0,0,0,1,1.24,8,12.5,0,0,1,1,1,0,0,1,0.0,2,7,0,1,0,0.0,6.98,Oscar Piris,oscar-piris,5,933167,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,72.97,4,0,0,1,1.11,16,0.0,0,0,0,1,3,0,0,0,0.0,27,9,0,0,0,0.0,6.98,Rodrigo Villagra,rodrigo-villagra,227,978563,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.98,Gaspar Servio,gaspar-servio,143,581628,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,75.0,4,0,0,0,0.98,14,7.14,0,1,1,1,4,0,0,0,0.0,3,6,0,1,0,0.0,6.97,Facundo Mallo,facundo-mallo,73,877400,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
0,61.29,2,1,0,1,0.22,6,0.0,1,0,1,0,2,0,0,0,0.0,19,2,0,0,0,0.0,6.97,Rafael Delgado,rafael-delgado,27,799653,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
5,42.86,9,1,0,1,4.6,42,11.9,0,0,12,4,21,0,0,0,0.0,30,12,0,5,5,0.0,6.97,Pablo Solari,pablo-solari,1627,1018450,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
0,85.71,5,0,0,0,0.31,11,0.0,1,0,0,0,1,0,0,0,0.0,6,5,0,0,0,0.0,6.97,Franco Moyano,franco-moyano,78,901471,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
0,81.25,0,0,0,0,0.11,3,0.0,0,0,1,0,2,0,0,0,0.0,26,1,0,0,0,0.0,6.97,Armando Méndez,armando-mendez,65,941403,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
2,66.67,9,0,0,0,2.44,25,8.0,0,1,4,1,3,1,0,0,0.0,14,13,0,2,1,0.0,6.97,Santiago Hezze,santiago-hezze,782,989886,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
6,57.14,9,0,0,1,7.04,44,13.64,0,1,13,9,17,1,0,2,100.0,12,18,1,6,3,0.0,6.96,Marcelo Estigarribia,marcelo-estigarribia,54,943166,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,50.0,1,0,0,1,1.22,6,16.67,0,0,0,2,3,0,0,0,0.0,3,2,0,1,1,0.0,6.96,Brian Leizza,brian-leizza,20,1016644,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,100.0,1,0,0,0,0.2,6,16.67,0,1,0,0,2,0,0,0,0.0,1,3,0,1,0,0.0,6.96,Facundo Mansilla,facundo-mansilla,40,1087335,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,36.67,1,0,0,1,1.45,16,6.25,0,1,1,3,7,0,0,0,0.0,11,8,0,1,0,0.0,6.96,Gastón Benavídez,gaston-benavidez,45,981452,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
2,37.5,6,0,1,0,0.51,13,15.38,0,0,1,0,4,0,0,1,0.0,6,3,0,1,1,0.0,6.96,Jalil Elias,jalil-elias,154,797031,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
1,56.9,6,0,0,1,2.22,24,4.17,6,0,1,3,6,0,0,0,0.0,33,12,0,1,1,0.0,6.95,Alexis Castro,alexis-castro,59,801037,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,59.7,10,0,1,0,2.41,27,14.81,0,0,0,2,10,0,0,4,0.0,40,7,0,3,0,0.0,6.95,Lautaro Giaccone,lautaro-giaccone,156,1087087,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
3,55.77,9,0,0,0,2.63,21,14.29,0,0,2,1,9,0,0,1,0.0,29,3,0,3,2,0.0,6.95,Francisco Pizzini,francisco-pizzini,86,257475,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,66.67,1,0,0,0,0.91,6,16.67,0,0,1,0,1,0,0,0,0.0,4,4,0,1,1,0.0,6.95,Leonardo Jara,leonardo-jara,57,250933,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,50.0,1,0,0,0,0.85,6,16.67,1,0,0,0,2,0,0,0,0.0,7,3,0,1,1,0.0,6.95,Exequiel Zeballos,exequiel-zeballos,1829,1003011,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,0.0,0,0,1,0,0.06,1,100.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0.0,6.95,Facundo Echevarría,facundo-echevarria,15,1094181,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.34,7,0.0,0,0,3,0,2,0,0,0,0.0,2,5,0,0,0,0.0,6.95,Bruno Bianchi,bruno-felix-bianchi,11,34007,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,63.16,0,0,0,0,0.28,3,0.0,0,0,1,1,1,0,0,0,0.0,24,2,0,0,0,0.0,6.95,Frank Fabra,frank-fabra,1201,247741,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,62.5,1,0,0,0,1.08,9,0.0,0,0,0,1,2,0,0,0,0.0,5,6,0,0,0,0.0,6.95,Bruno Valdez,bruno-valdez,302,587110,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.95,Ruben Martinez,martinez-ruben,9,1484796,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.95,Manuel Vicentini,manuel-vicentini,17,256935,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.95,Lucas Hoyos,lucas-hoyos,62,106111,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
2,53.23,9,0,1,1,2.32,37,5.41,3,0,1,3,8,0,0,2,0.0,33,20,0,1,0,0.0,6.95,Matías Esquivel,matias-esquivel,132,989871,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
4,63.16,5,1,0,5,6.03,50,8.0,0,0,20,5,14,2,0,3,50.0,12,31,1,4,1,0.0,6.94,Javier Toledo,javier-toledo,48,33776,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,66.67,0,0,0,0,0.19,5,20.0,0,0,0,0,3,0,0,1,0.0,2,2,0,1,0,0.0,6.94,Gastón Suso,gaston-suso,22,850925,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,53.66,10,0,1,1,2.69,26,11.54,2,0,7,2,8,0,0,0,0.0,22,8,0,2,3,0.0,6.94,Walter Bou,walter-bou,239,558816,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
4,57.58,11,0,2,0,1.36,31,12.9,5,0,0,0,9,0,0,4,0.0,38,11,0,2,0,0.0,6.94,Nicolás Castro,nicolas-castro,38,896985,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,44.44,0,0,0,0,0.19,4,0.0,0,0,0,0,2,0,0,0,0.0,8,2,0,0,0,0.0,6.94,Mateo Del Blanco,del-blanco-mateo,10,1183059,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,55.92,9,0,0,0,2.4,39,7.69,0,0,1,1,14,0,0,3,0.0,85,16,0,3,0,0.0,6.94,Hernán López,hernan-lopez,292,981007,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,55.0,6,0,0,0,2.02,22,4.55,4,0,1,0,10,0,0,0,0.0,22,6,0,1,1,0.0,6.94,Aaron Molinas,aaron-molinas,326,1022257,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,51.61,3,0,0,0,1.1,19,0.0,1,0,4,0,3,0,0,0,0.0,16,13,0,0,0,0.0,6.93,Gustavo Canto,canto-gustavo,19,792153,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.93,Alexis Francisco Flores,alexis-francisco-flores,99,1003008,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
2,64.23,11,1,0,1,1.77,26,7.69,3,0,1,0,6,1,0,0,100.0,88,9,1,2,2,0.0,6.93,Vicente Taborda,vicente-taborda,356,1131037,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
11,50.0,11,0,1,0,9.95,58,18.97,0,3,19,9,27,5,0,0,80.0,15,20,4,10,8,0.0,6.93,Leandro Díaz,leandro-diaz,294,107397,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,62.86,10,0,1,1,1.07,31,3.23,1,0,0,0,10,0,0,1,0.0,22,11,0,0,0,0.0,6.93,Enzo Roldán,enzo-roldan,66,1022263,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,50.0,2,0,0,0,0.28,9,0.0,0,0,2,0,5,0,0,0,0.0,15,2,0,0,0,0.0,6.93,Luis Advíncula,luis-advincula,2047,149850,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
5,54.29,9,1,0,0,5.69,47,10.64,0,0,10,6,16,1,0,2,100.0,19,22,1,5,3,0.0,6.93,Milton Giménez,milton-gimenez,194,1092308,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,65.71,6,0,0,0,1.54,17,11.76,0,0,1,2,6,0,0,1,0.0,23,5,0,2,1,0.0,6.93,Sasha Marcich,sasha-marcich,44,992126,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,70.37,4,0,0,0,1.58,17,17.65,0,2,0,1,5,0,0,1,0.0,19,8,0,3,0,0.0,6.92,Nicolás Figal,nicolas-figal,290,579350,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
6,51.72,15,0,1,2,3.86,44,13.64,1,1,6,3,13,0,0,1,0.0,60,16,0,5,4,0.0,6.92,Pedro de la Vega,pedro-de-la-vega,1009,953844,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.31,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.92,Mariano Andújar,mariano-andujar,90,12758,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.29,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.92,Facundo Cambeses,cambeses-facundo,95,836159,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,71.43,2,0,0,0,0.28,8,0.0,0,0,0,0,2,0,0,0,0.0,5,4,0,0,0,0.0,6.92,Ignacio Vazquez,ignacio-vazquez,10,883922,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,50.0,1,0,0,0,0.08,3,0.0,0,0,0,0,1,0,0,0,0.0,5,1,0,0,0,0.0,6.92,Ariel Rojas,ariel-rojas,17,147583,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,60.0,5,0,0,0,1.63,13,15.38,0,0,0,2,4,0,0,1,0.0,15,4,0,2,1,0.0,6.91,Pol Fernández,pol-fernandez,273,250231,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,79.31,1,0,0,0,0.6,10,10.0,0,1,0,0,5,0,0,0,0.0,23,4,0,1,0,0.0,6.91,Zaid Romero,zaid-romero,103,1108450,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
11,60.0,7,0,1,2,11.14,42,26.19,2,0,25,5,21,7,0,1,85.71,21,14,6,10,10,0.0,6.91,Martín Cauteruccio,martin-cauteruccio,242,47435,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
4,23.81,15,0,1,2,3.84,42,9.52,17,0,3,0,16,3,0,0,100.0,5,11,3,3,4,0.0,6.91,Iván Tapia,ivan-tapia,112,992084,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
1,40.0,1,0,0,0,0.29,6,16.67,1,0,1,0,3,0,0,1,0.0,6,2,0,1,0,0.0,6.91,Francis Mac Allister,francis-mac-allister,80,1089454,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,50.0,5,0,0,0,0.52,12,8.33,0,0,2,1,4,0,0,0,0.0,6,3,0,1,1,0.0,6.91,Gonzalo Bettini,gonzalo-bettini,17,581630,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,77.78,1,1,0,0,0.77,12,0.0,0,0,1,0,2,0,0,0,0.0,7,9,0,0,0,0.0,6.91,Juan Manuel Insaurralde,juan-manuel-insaurralde,38,93196,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,54.35,4,0,1,1,2.32,28,7.14,4,1,2,2,8,0,0,0,0.0,25,16,0,1,1,0.0,6.91,Cristian Ferreira,cristian-ferreira,228,909608,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,46.67,2,0,0,0,0.78,7,14.29,1,0,0,0,1,0,0,1,0.0,7,4,0,1,0,0.0,6.9,Juan Sforza,juan-sforza,423,1003013,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.9,Ramiro Macagno,ramiro-macagno,48,818326,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
2,59.13,6,0,0,0,2.05,28,7.14,1,0,1,1,12,0,0,0,0.0,68,10,0,2,2,0.0,6.9,Gianluca Prestianni,gianluca-prestianni,1555,1201395,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.9,Rodrigo Rey,rodrigo-rey,110,158249,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
1,81.82,3,0,0,0,0.56,8,12.5,0,0,1,0,1,0,0,0,0.0,9,4,0,1,1,0.0,6.9,José Canale,jose-canale,57,877452,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,80.0,2,0,0,0,0.11,3,0.0,2,0,0,0,1,0,0,0,0.0,4,0,0,0,0,0.0,6.9,Lucas Carrizo,lucas-carrizo,18,871798,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.9,Facundo Lencioni,facundo-lencioni,19,1118270,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.9,Tomas Olmos,olmos-tomas,5,1485101,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
0,83.33,8,0,0,0,1.66,20,0.0,0,0,1,3,2,0,0,0,0.0,5,10,0,0,0,0.0,6.9,Fernando Alarcón,fernando-alarcon,25,797020,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
1,62.24,4,0,1,1,0.47,12,8.33,0,0,1,0,6,0,0,1,0.0,61,2,0,0,0,0.0,6.9,Francisco Ortega,francisco-ortega,749,913647,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
4,50.0,7,1,0,0,5.02,43,9.3,4,1,6,5,12,0,0,2,0.0,21,24,0,4,1,0.0,6.9,Erik Ramírez,erik-ramirez,103,792334,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,44.44,6,0,1,1,1.12,24,8.33,6,0,1,1,7,0,0,0,0.0,8,11,0,1,2,0.0,6.9,Sergio Quiroga,sergio-quiroga,15,885010,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,53.33,6,0,0,1,0.69,16,0.0,2,0,2,0,1,0,0,0,0.0,24,9,0,0,0,0.0,6.89,Rodrigo Insúa,rodrigo-insua,21,1020511,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
0,60.0,1,0,0,0,0.46,5,0.0,0,0,1,0,2,0,0,0,0.0,3,2,0,0,0,0.0,6.89,Emanuel Olivera,emanuel-olivera,37,129500,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,0.0,3,0,0,0,0.31,5,0.0,0,0,1,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.89,Erik Godoy,erik-godoy,56,249427,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,100.0,3,0,0,0,0.38,6,0.0,1,0,0,0,2,0,0,0,0.0,5,1,0,0,0,0.0,6.89,Emanuel Aguilera,emanuel-aguilera,48,147576,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.89,Gonzalo Marinelli,gonzalo-marinelli,41,42571,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,51.61,3,0,1,0,1.86,29,3.45,4,0,2,1,9,0,0,0,0.0,16,17,0,0,1,0.0,6.89,Lucas Menossi,lucas-menossi,64,249429,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,54.29,3,0,0,0,0.45,12,0.0,0,0,0,1,2,0,0,0,0.0,19,7,0,0,0,0.0,6.89,Sebastián Prieto,sebastian-prieto,15,946305,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
2,50.0,6,0,1,0,1.19,21,9.52,4,0,1,1,6,0,1,2,0.0,23,9,0,1,0,25.0,6.89,Kevin Zenón,kevin-zenon,181,989863,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,100.0,1,0,0,0,0.93,9,11.11,0,1,0,1,3,0,0,0,0.0,5,5,0,1,0,0.0,6.89,Fernando Tobio,fernando-tobio,32,80918,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,75.0,3,0,1,0,0.65,9,11.11,0,0,0,0,4,0,0,0,0.0,18,2,0,0,1,0.0,6.88,Agustín Cardozo,agustin-cardozo,34,851824,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,66.67,2,0,0,0,0.62,9,0.0,0,0,1,1,0,0,0,0,0.0,2,7,0,0,0,0.0,6.88,Alejandro Maciel,alejandro-maciel,34,895336,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
3,45.83,9,0,2,1,1.89,27,11.11,4,1,1,2,11,0,1,2,0.0,22,7,0,1,0,25.0,6.88,Alan Lescano,alan-lescano,96,1186068,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
1,52.54,7,0,0,2,2.32,35,2.86,1,0,3,2,17,0,0,1,0.0,62,11,0,1,0,0.0,6.88,Brian Aguirre,brian-aguirre,801,1084962,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
6,45.0,11,0,0,2,5.26,45,13.33,1,1,10,2,12,0,0,3,0.0,27,22,0,6,2,0.0,6.88,Tomás Conechny,tomas-conechny,146,822607,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
0,60.0,1,0,0,0,0.2,7,0.0,1,0,0,0,3,0,0,0,0.0,3,3,0,0,0,0.0,6.88,Nicolás Colazo,nicolas-colazo,32,106294,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
6,75.0,11,0,1,1,5.53,45,13.33,5,2,5,3,15,1,0,0,100.0,18,19,1,5,4,0.0,6.88,Jorge Recalde,jorge-recalde,221,312820,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,80.0,0,0,0,0,0.08,1,0.0,0,0,0,0,1,0,0,0,0.0,4,0,0,0,0,0.0,6.88,Francesco Lo Celso,francesco-lo-celso,75,989850,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,50.0,3,0,0,0,1.02,19,5.26,1,0,0,1,5,0,0,0,0.0,10,11,0,1,1,0.0,6.87,Adrián Sánchez,adrian-sanchez,41,1009957,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,54.55,6,0,0,0,0.95,18,0.0,0,0,0,1,2,0,0,0,0.0,12,10,0,0,0,0.0,6.87,Alejandro Cabrera,alejandro-cabrera,44,981449,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
4,62.75,2,2,0,1,5.56,24,16.67,1,0,3,7,10,0,0,2,0.0,64,12,0,4,2,0.0,6.87,Ramón Sosa,ramon-sosa,684,1015733,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
2,63.46,5,0,1,1,1.63,11,18.18,0,0,3,1,4,0,0,1,0.0,33,2,0,1,1,0.0,6.87,Emanuel Insua,emanuel-insua,59,250345,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
1,50.0,0,0,0,0,0.45,7,14.29,0,1,0,0,4,0,0,0,0.0,3,3,0,1,0,0.0,6.87,Nicolás Valentini,nicolas-valentini,358,1116570,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.1,2,0.0,0,0,1,0,0,0,0,0,0.0,4,2,0,0,0,0.0,6.87,Diego Novaretti,diego-novaretti,10,92021,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,61.11,3,0,0,0,0.26,6,0.0,0,0,1,0,1,0,0,0,0.0,22,2,0,0,0,0.0,6.87,Guillermo Soto,guillermo-soto,323,924526,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,68.57,4,0,0,0,0.55,11,0.0,0,0,3,0,0,0,0,0,0.0,24,7,0,0,0,0.0,6.87,Guillermo Benitez,guillermo-benitez,13,830583,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
4,66.67,7,0,1,1,3.01,41,9.76,0,1,1,2,14,0,0,0,0.0,8,20,0,3,3,0.0,6.87,Leandro Maciel,leandro-maciel,17,840847,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
1,59.26,14,1,0,2,1.9,30,3.33,0,1,0,2,5,0,0,0,0.0,32,11,0,1,0,0.0,6.87,Rodrigo Aliendro,rodrigo-aliendro,180,830748,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
