bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
2,567,182,9,2,79.54,20,37.5,451,133,11,0,116,329,27.5,6.82,Francisco González Metilli,francisco-gonzalez-metilli,104,896773,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
3,299,62,13,2,67.89,14,68.42,203,79,0,0,96,124,0.0,6.82,Mauro Boselli,mauro-boselli,403,31973,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,816,36,74,0,72.43,3,39.36,591,443,0,0,225,148,0.0,6.82,Maximiliano Centurión,maximiliano-centurion,45,976345,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
0,832,82,111,0,69.83,1,42.86,581,347,2,0,251,236,15.38,6.82,Christian Javier Báez,christian-javier-baez,68,136758,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
2,226,83,7,1,74.34,20,63.64,168,39,13,0,58,142,33.33,6.82,Matías Godoy,matias-godoy,255,1003016,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
4,315,93,5,3,67.62,18,50.0,213,67,0,0,102,146,0.0,6.82,Ramón Ábila,ramon-abila,330,788935,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
5,514,178,12,5,71.21,31,60.0,366,104,7,0,148,269,15.22,6.82,Lucas Gamba,lucas-gamba,84,789445,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
4,839,183,34,1,75.33,26,35.79,632,266,14,0,207,380,20.29,6.82,Lucas Arce,lucas-arce,12,1109302,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
2,439,117,5,1,67.2,13,55.56,295,109,1,0,144,187,16.67,6.82,Adam Bareiro,adam-bareiro,491,871580,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
2,591,205,24,1,79.86,28,54.55,472,114,24,0,119,382,39.34,6.82,Santiago Toloza,santiago-toloza,164,1018410,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
0,1216,202,105,3,81.91,15,58.01,996,529,2,0,220,469,33.33,6.82,Kevin Gutiérrez,kevin-gutierrez,85,914145,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
1,640,87,40,0,65.78,12,53.33,421,208,0,0,219,213,0.0,6.82,Emiliano Méndez,emiliano-mendez,3,841958,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,681,105,47,0,71.22,7,38.52,485,240,0,0,196,245,0.0,6.82,Carlos Arce,carlos-arce,10,992061,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
0,503,27,40,0,77.53,1,43.01,390,271,0,0,113,119,0.0,6.82,Lucas Suárez,lucas-suarez,30,579312,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
3,490,108,24,2,79.8,20,60.0,391,178,26,0,99,239,38.81,6.82,Elías Cabrera,elias-cabrera,84,1201391,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,326,79,7,2,46.32,23,26.92,151,39,5,0,175,117,20.83,6.82,Franco Soldano,franco-soldano,149,789446,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
3,558,186,18,2,70.97,34,66.67,396,105,4,0,162,295,16.0,6.81,Facundo Colidio,facundo-colidio,684,927308,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,467,73,33,1,66.81,10,45.83,312,148,0,0,155,164,0.0,6.81,Fernando Martinez,martinez-fernando,20,974318,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,366,20,29,1,70.49,1,38.67,258,188,0,0,108,70,0.0,6.81,Gonzalo Goñi,gonzalo-goni,27,871805,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
0,490,54,31,0,78.98,2,56.36,387,214,0,0,103,173,0.0,6.81,Cristian Vega,cristian-vega,10,941433,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
0,341,33,41,0,64.22,3,43.16,219,132,0,0,122,87,0.0,6.81,Franco Sbuttoni,franco-sbuttoni,3,830753,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
4,401,144,5,2,71.32,23,33.33,286,77,6,0,115,215,19.35,6.81,Santiago Solari,solari-santiago,57,1104323,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
2,489,149,18,0,78.32,12,39.13,383,119,10,0,106,274,25.64,6.81,Agustín Palavecino,agustin-palavecino,440,941541,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
3,263,97,10,3,77.95,21,52.63,205,59,15,0,58,161,30.61,6.81,Franco Orozco,orozco-franco,225,1003025,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
2,586,115,31,2,69.97,16,34.83,410,190,24,0,176,244,23.3,6.81,Santiago Montiel,montiel-santiago,96,1065611,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
2,67,31,3,1,82.09,6,75.0,55,14,2,0,12,43,14.29,6.81,Bryan Castrillón,bryan-castrillon,121,954761,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,256,74,9,1,76.95,12,64.29,197,70,9,0,59,136,42.86,6.81,Maximiliano Comba,maximiliano-comba,20,944622,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
1,223,35,18,1,67.26,8,40.91,150,73,13,0,73,90,39.39,6.81,Luciano Gómez,luciano-gomez,15,830605,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
5,554,153,13,3,73.83,23,50.0,409,155,5,0,145,259,23.81,6.81,Mauro Luna Diale,mauro-luna-diale,75,871804,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
5,608,167,7,4,60.69,19,29.17,369,68,11,0,239,312,16.67,6.81,Gabriel Graciani,gabriel-graciani,28,584418,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,529,39,146,0,50.47,0,35.87,267,142,0,0,262,125,0.0,6.81,Tomás Durso,tomas-durso,47,895734,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,296,103,14,2,70.95,19,37.84,210,52,15,0,86,173,36.59,6.81,Fabricio Domínguez,fabricio-dominguez,97,939934,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
0,730,26,41,0,79.45,1,36.61,580,456,0,0,150,124,0.0,6.8,Franco Calderón,franco-calderon,36,981341,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
4,481,144,11,1,68.81,22,84.62,331,98,3,1,150,236,25.0,6.8,Bruno Sepúlveda,bruno-sepulveda,67,981451,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
3,671,193,30,1,83.16,22,63.83,558,202,6,1,113,362,25.0,6.8,Jonatan Gómez,jonatan-gomez,100,986257,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,173,46,8,1,64.16,10,72.73,111,30,1,0,62,82,25.0,6.8,Miguel Borja,miguel-borja,2320,329601,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
5,441,127,6,2,67.57,24,37.5,298,78,1,0,143,221,5.88,6.8,Matías Giménez Rojas,matias-gimenez-rojas,177,977680,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
3,603,144,28,1,83.08,19,56.0,501,198,16,0,102,319,27.59,6.8,Nicolas Oroz,nicolas-oroz,108,558790,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,478,92,21,0,68.2,10,43.75,326,136,6,0,152,196,16.22,6.8,Sergio Ortiz,ortiz-sergio,35,1199248,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
1,532,141,26,1,71.99,15,45.61,383,138,13,0,149,258,29.55,6.8,Lucas Blondel,lucas-blondel,189,860003,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
3,442,76,38,1,72.62,9,48.72,321,166,12,0,121,167,38.71,6.8,Braian Aguirre,braian-aguirre,90,1084963,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,303,75,24,1,60.73,9,46.15,184,68,8,0,119,124,24.24,6.8,Jean Rosso,jean-rosso,27,924891,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,20,7,1,1,75.0,1,25.0,15,5,0,0,5,10,0.0,6.8,Axel Atum,atum-axel,53,1485373,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
4,501,150,17,0,76.65,16,70.83,384,114,1,0,117,271,14.29,6.8,Gastón Verón,gaston-veron,201,924198,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
0,739,35,45,0,79.84,2,38.46,590,430,0,0,149,160,0.0,6.8,Miguel Brizuela,miguel-brizuela,21,990283,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,15,2,1,0,86.67,1,100.0,13,8,0,0,2,5,0.0,6.8,Tomas Adoryan,adoryan-tomas,4,1199319,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,33,4,0,0,75.76,1,0.0,25,13,2,0,8,14,50.0,6.8,Julián Aude,julian-aude,282,1017474,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,5,2,0,0,60.0,2,0.0,3,1,1,0,2,3,100.0,6.8,Andrés Amaya,andres-amaya,107,876723,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,6,2,0,0,100.0,0,0.0,6,2,0,0,0,4,0.0,6.8,Francisco Facello,francisco-facello,6,1464854,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,5,1,1,0,100.0,0,100.0,5,3,0,0,0,2,0.0,6.8,Thiago Yossen,thiago-yossen,4,1508167,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
0,7,2,0,0,57.14,0,0.0,4,2,0,0,3,2,0.0,6.8,Lisandro Morales,morales-lisandro,4,1515402,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,15,4,1,0,93.33,0,100.0,14,8,0,0,1,6,0.0,6.8,Lucas Naranjo,naranjo-lucas,1,1130761,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,54,3,2,0,72.22,2,33.33,39,22,2,0,15,19,20.0,6.8,Leonel Di Plácido,leonel-di-placido,285,546338,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,127,8,18,0,78.74,0,60.0,100,67,0,0,27,33,0.0,6.8,Matias Moreno,matias-moreno,11,1496360,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,99,20,14,0,72.73,1,58.33,72,39,1,0,27,34,33.33,6.8,José Goméz,jose-gomez,1,1210616,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
2,258,79,2,2,77.13,7,40.0,199,64,0,0,59,135,0.0,6.8,Miguel Merentiel,miguel-merentiel,910,892275,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
2,507,164,17,4,74.56,31,43.59,378,89,37,0,129,326,30.08,6.8,Juan Gauto,juan-gauto,601,1018426,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,437,24,113,0,68.19,0,45.2,298,227,0,0,139,71,0.0,6.79,Leonardo Burián,leonardo-burian,93,34182,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,308,76,11,1,75.0,21,34.38,231,91,18,0,77,158,29.03,6.79,Gabriel Compagnucci,gabriel-compagnucci,16,944621,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,345,18,29,0,70.72,3,33.72,244,153,0,0,101,91,0.0,6.79,Juan Komar,juan-komar,109,376734,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
9,612,94,52,3,62.58,29,32.7,383,193,28,0,229,218,21.88,6.79,Eric Meza,eric-meza,52,941092,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,908,144,64,2,82.49,18,68.09,749,362,4,0,159,391,36.36,6.79,Guillermo Acosta,guillermo-acosta,14,830747,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,203,17,16,1,54.68,4,24.62,111,72,1,0,92,40,100.0,6.79,Miguel Jacquet,miguel-jacquet,35,385746,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,537,112,26,0,75.23,14,44.83,404,178,3,0,133,229,12.0,6.79,Franco Díaz,franco-diaz,56,1018402,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
1,308,91,16,0,73.05,15,57.14,225,69,5,0,83,161,22.73,6.79,Lucas Castro,lucas-castro,134,122711,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,624,120,50,0,63.46,18,36.5,396,156,12,0,228,252,19.67,6.79,Emanuel Coronel,emanuel-coronel,85,895593,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,146,39,4,1,71.23,13,66.67,104,36,3,0,42,71,60.0,6.79,Jhonatan Candia,jhonatan-candia,55,877628,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
0,279,43,11,0,81.72,6,52.38,228,127,0,0,51,101,0.0,6.79,Leonel Picco,leonel-picco,31,981350,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,515,107,14,0,76.7,12,37.84,395,177,2,1,120,220,18.18,6.79,Álan Rodríguez,alan-rodriguez,87,874576,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
0,826,196,70,1,79.3,18,66.67,655,261,4,0,171,398,20.0,6.79,Gonzalo Abrego,gonzalo-abrego,102,1084967,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
2,212,63,1,3,63.68,16,25.0,135,34,0,0,77,101,0.0,6.79,Mauro Quiroga,mauro-quiroga,52,129862,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,670,37,41,0,70.15,7,31.3,470,312,1,0,200,159,33.33,6.79,Nicolas Capraro,capraro-nicolas,15,1190570,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
0,963,60,113,0,78.82,4,49.78,759,541,0,0,204,218,0.0,6.79,Alejandro Rebola,alejandro-rebola,15,830672,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,338,54,23,1,68.64,7,33.82,232,118,9,0,106,123,19.15,6.78,Bautista Barros Schelotto,bautista-barros-schelotto,28,1085929,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,562,125,39,3,80.07,35,60.94,450,200,28,0,112,278,31.11,6.78,Luciano Boggio,boggio-luciano,100,980190,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,383,71,36,1,67.89,13,41.86,260,132,15,0,123,143,28.85,6.78,Juan Barinaga,juan-barinaga,53,974729,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,443,113,11,2,62.98,21,47.83,279,82,10,0,164,207,22.73,6.78,Tadeo Allende,tadeo-allende,143,1108451,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
3,324,83,2,1,71.6,11,50.0,232,73,6,0,92,165,50.0,6.78,Abiel Osorio,osorio-abiel,147,1190083,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,621,58,27,0,78.26,5,30.0,486,309,2,0,135,179,33.33,6.78,Diego Gómez,diego-gomez,404,1186010,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,439,36,107,0,38.04,0,28.38,167,76,0,0,272,91,0.0,6.78,Marcos Ledesma,marcos-ledesma,12,757762,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
1,363,49,8,0,76.03,5,33.33,276,141,6,0,87,141,30.0,6.78,Ángelo Martino,angelo-martino,49,860046,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,199,54,2,0,69.85,9,66.67,139,41,1,0,60,99,16.67,6.78,Salomón Rondón,salomon-rondon,2200,35532,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,208,65,3,1,75.0,13,37.5,156,47,9,0,52,118,18.37,6.78,Rodrigo Cabral,rodrigo-cabral,50,997539,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
3,440,133,15,1,75.91,20,62.5,334,109,14,0,106,239,29.79,6.78,Franco Watson,watson-franco,58,1018412,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
5,550,97,20,5,73.45,22,28.57,404,198,17,0,146,223,23.29,6.77,Leonardo Godoy,leonardo-godoy,123,794006,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,690,33,62,0,73.19,2,36.9,505,371,0,0,185,134,0.0,6.77,Nicolás Romero,nicolas-romero,59,1102816,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,404,85,12,0,74.01,15,29.27,299,120,17,1,105,196,40.48,6.77,Emmanuel Más,emmanuel-mas,71,249271,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
1,335,69,12,0,77.61,10,41.38,260,130,3,0,75,133,10.71,6.77,Agustín Giay,agustin-giay,641,1106603,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,741,81,25,0,82.46,6,51.02,611,377,2,0,130,236,66.67,6.77,Yeison Gordillo,yeison-gordillo,81,285429,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,777,130,25,1,82.5,17,56.82,641,345,1,0,136,297,10.0,6.77,Ivan Gómez,ivan-gomez,50,849136,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
6,871,180,50,5,70.95,27,34.72,618,248,24,0,253,394,25.53,6.77,Alan Rodríguez,alan-rodriguez,199,990289,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,388,112,23,0,82.22,5,60.53,319,115,3,0,69,207,21.43,6.77,Kevin Lopez,lopez-kevin,52,1163996,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
1,634,75,38,1,68.45,6,28.79,434,245,4,0,200,193,19.05,6.77,Néstor Breitenbruch,nestor-breitenbruch,32,579356,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
1,330,102,9,1,64.55,17,45.0,213,57,4,0,117,160,23.53,6.77,Matías Cóccaro,matias-coccaro,279,903286,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,162,8,16,0,65.43,3,29.63,106,84,0,0,56,22,0.0,6.77,Braian Salvareschi,braian-salvareschi,12,871794,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
0,254,10,10,0,90.16,0,52.63,229,179,0,0,25,50,0.0,6.77,Jonathan Maidana,jonathan-maidana,123,31980,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
0,227,49,14,0,73.57,6,43.75,167,80,6,0,60,93,15.79,6.77,Fernando Torrent,fernando-torrent,18,943996,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,155,34,10,0,71.61,2,40.0,111,49,3,0,44,65,17.65,6.77,César Ibáñez,cesar-ibanez,55,988327,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,60,12,5,0,93.33,0,71.43,56,27,2,0,4,31,66.67,6.77,David Sotelo,sotelo-david,5,1406702,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,19,9,0,0,63.16,3,0.0,12,2,0,0,7,10,0.0,6.77,Brian Blando,brian-blando,36,941410,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,77,12,4,0,77.92,1,28.57,60,31,0,0,17,29,0.0,6.77,Julio Soler,julio-soler,41,1201520,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
3,321,87,7,5,62.93,23,70.0,202,66,1,0,119,137,10.0,6.77,Salomón Rodríguez,salomon-rodriguez,209,1020191,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,646,92,18,2,76.63,11,26.47,495,262,7,0,151,240,25.93,6.77,Bruno Pittón,bruno-pitton,24,800246,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,518,33,50,1,69.11,4,36.5,358,266,0,0,160,92,0.0,6.76,Aarón Quirós,aaron-quiros,21,1113232,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
2,334,87,18,0,83.53,10,60.0,279,125,2,0,55,156,14.29,6.76,Nicolás Tripichio,nicolas-tripichio,91,358924,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
5,340,82,17,3,75.29,10,50.0,256,97,4,0,84,163,12.9,6.76,Martín Garay,martin-garay,19,992080,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,365,20,24,0,72.33,1,29.27,264,179,1,0,101,86,50.0,6.76,Nicolás Paz,nicolas-paz,32,1189173,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
5,817,233,65,3,76.62,18,67.71,626,185,7,0,191,448,19.44,6.76,Bruno Zapelli,bruno-zapelli,922,1092354,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
1,347,98,8,1,87.03,17,61.54,302,101,19,1,45,220,26.03,6.76,Agustín Martegani,agustin-martegani,317,984926,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
2,868,138,36,3,81.22,13,60.0,705,362,5,0,163,348,45.45,6.76,Juan Nardoni,juan-nardoni,264,989862,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,702,98,58,1,76.07,7,54.72,534,256,0,0,168,278,0.0,6.76,Kevin Ortíz,kevin-ortiz,48,1180814,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,516,52,51,1,70.54,6,41.46,364,198,2,0,152,168,28.57,6.76,Manuel Garcia,manuel-garcia,7,1105366,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,192,31,8,0,67.19,8,25.81,129,64,7,1,63,72,22.58,6.76,Francisco Gerometta,gerometta-francisco,12,1017181,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,493,101,24,0,79.51,5,48.0,392,186,0,0,101,206,0.0,6.76,Julián Chicco,julian-chicco,50,822594,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,430,80,18,0,69.77,14,24.66,300,146,11,0,130,165,20.0,6.76,Lucas Esquivel,lucas-esquivel,486,1087079,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,270,53,14,0,60.74,7,25.45,164,52,3,0,106,115,15.0,6.76,Juan Franco,juan-franco,30,926812,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,193,41,8,0,74.09,9,53.33,143,56,0,0,50,87,0.0,6.76,Nahuel Bustos,nahuel-bustos,721,859961,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
0,440,46,22,0,78.64,3,50.0,346,211,3,0,94,138,20.0,6.76,Robert Rojas,robert-rojas,413,874964,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,70,15,2,0,58.57,6,28.57,41,15,4,0,29,30,21.05,6.76,Agustín Obando,agustin-obando,123,922441,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
2,478,83,27,1,75.52,14,38.03,361,190,11,0,117,182,33.33,6.76,Juan Sánchez Miño,juan-sanchez-mino,45,106293,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
4,694,190,59,2,76.08,39,61.46,528,193,33,0,166,368,30.28,6.75,Brian Farioli,brian-farioli,29,989990,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
0,249,59,7,1,75.1,4,25.0,187,75,4,0,62,116,25.0,6.75,Darío Cáceres,dario-caceres,35,922462,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
1,99,21,0,2,61.62,5,0.0,61,22,0,0,38,39,0.0,6.75,Cristian Menéndez,cristian-menendez,18,47333,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
2,150,52,7,1,82.0,7,70.0,123,36,4,0,27,91,22.22,6.75,Luca Langoni,luca-langoni,654,1199278,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,816,137,20,0,81.5,12,40.82,665,325,7,0,151,347,33.33,6.75,Jherson Mosquera,jherson-mosquera,83,1015662,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
5,825,230,55,1,76.12,36,60.44,628,215,19,0,197,432,26.03,6.75,Nicolás Fernández,nicolas-fernandez,58,846419,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
0,17,2,2,0,76.47,0,100.0,13,9,0,0,4,4,0.0,6.75,Fabricio Oviedo,oviedo-fabricio,35,1382064,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
4,297,88,15,0,76.43,15,46.88,227,69,12,0,70,170,37.5,6.75,Juan Cazares,juan-cazares,534,158411,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
